Player Name,AriesEva,BadTimeWithScar,BdoubleO100,CamM77,Cub_Cam,Docm77,Etho,EvilXisuma,GeminiTay,GoodTimeWithScar,Grian,Helsknight_,HermitcraftAlt,HumanCleo,HypnotizdCam,ImpulseCam,Jevination,Kamalis1,Keralis1,Mumbo,MumboJumbo,PearlescentMoo,PearlescentMoon,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,VintageB_Roll,VintageBeef,WellsGlazes,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,cubfan135,falsesymmetry,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,pillbugnine,renthebob,truesymmetry,xBCam,xBCrafted,xisumavoid
minecraft.picked_up.redstone_torch,0,0,27,0,0,134,265,0,55,70,24,0,0,0,0,0,0,0,17,0,84,0,13,20,44,0,237,0,0,0,0,9,0,0,75,155,0,345,87,0,124,9,73,414,317,0,161,528,0,0,0,0,0,43,0
minecraft.picked_up.repeater,0,0,23,0,0,402,211,0,25,97,97,0,0,0,0,0,0,0,14,0,240,0,16,17,0,0,240,0,51,0,0,49,0,0,52,119,0,360,0,0,421,2,71,551,505,0,109,35,0,0,0,0,0,59,0
minecraft.picked_up.rooted_dirt,0,0,2,0,0,35,25,0,45,471,4,0,0,0,0,0,0,0,18,0,33,0,334,141,16,0,10,0,0,0,0,0,0,0,0,22,0,0,1,0,2661,38,34,2,68,0,14,7,0,0,0,0,0,1,0
minecraft.picked_up.rose_bush,0,0,83,0,0,136,338,0,65,165,14,0,0,0,0,0,0,0,2,0,577,0,393,326,69,0,69,0,0,0,0,20,0,0,63,152,0,4,496,0,1726,344,238,377,210,0,3,34,0,0,0,0,0,3,0
minecraft.picked_up.rotten_flesh,0,0,352,0,0,6722,6805,0,254,6499,4087,0,0,0,0,0,0,0,848,0,63,0,1883,727,42,0,26523,0,17,0,0,659,0,0,582,15381,0,225,273,0,5064,437,1682,7708,2298,0,1065,554,0,1,0,0,0,871,0
minecraft.picked_up.saddle,0,0,5,0,0,0,259,0,0,29,32,0,0,0,0,0,0,0,3,0,0,0,37,0,0,0,5,0,0,0,0,0,0,0,2,1,0,3,0,0,5,3,8,50,38,0,1,1,0,0,0,0,0,0,0
minecraft.picked_up.salmon,0,0,31,0,0,3,104,0,0,1,21,0,0,0,0,0,0,0,0,0,1,0,10,0,43,0,3,0,0,0,0,18,0,0,16,20,0,0,0,0,68,2,78,3,1,0,8,11,0,0,0,0,0,4,0
minecraft.picked_up.sand,0,0,1889,0,0,50506,14542,0,1155,59079,13968,0,0,0,0,0,0,0,1180,0,18179,0,32569,88505,126,0,49384,0,713,0,0,2282,0,0,36032,10776,0,9245,7144,0,22494,14088,24144,67411,95817,0,46691,21112,0,0,0,0,0,56198,0
minecraft.picked_up.sandstone,0,0,53,0,0,8646,4163,0,10632,25236,361,0,0,0,0,0,0,0,59,0,568,0,7268,1132,0,0,441,0,7,0,0,0,0,0,402,10888,0,44,17481,0,5222,12,5800,555,2131,0,63,13653,0,0,0,0,0,4769,0
minecraft.picked_up.sandstone_slab,0,0,0,0,0,0,8,0,4,24,3,0,0,0,0,0,0,0,0,0,17,0,13,0,0,0,5,0,0,0,0,0,0,0,231,65,0,6,29,0,17,0,9,54,0,0,0,66,0,0,0,0,0,14,0
minecraft.picked_up.sandstone_stairs,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,503,0,0,0,0,48,126,0,0,253,0,0,0,0,0,0,0
minecraft.picked_up.sandstone_wall,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,2,0,0,0,0,0,0,272,0,0,0,0,0,0,0
minecraft.picked_up.scaffolding,0,0,2541,0,0,9908,49,222,8843,224,1511,0,0,0,0,0,0,0,408,0,8,0,1412,4445,0,0,5882,0,0,0,0,1514,0,0,6,7349,0,71,2510,0,1600,1001,1649,30911,11935,0,0,9374,0,20,0,0,0,1683,0
minecraft.picked_up.scute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.sea_lantern,0,0,3,0,0,90,289,0,70,3,8,0,0,0,0,0,0,0,9,0,107,0,50,82,0,0,20,0,0,0,0,70,0,0,79,103,0,262,0,0,25,48,0,1,56,0,730,14,0,1,0,0,0,65,0
minecraft.picked_up.sea_pickle,0,0,192,0,0,48,1675,0,19,0,34,0,0,0,0,0,0,0,53,0,0,0,332,2220,0,0,4,0,0,0,0,10,0,0,13,192,0,0,0,0,12826,170,0,200,41,0,87,373,0,0,0,0,0,36,0
minecraft.picked_up.seagrass,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,191,0,171,0,50,102,0,0,76,0,0,0,0,10,0,0,0,68,0,425,0,0,260,0,265,40,5,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.shears,0,0,17,0,0,15,33,0,9,33,220,0,0,0,0,0,0,0,7,0,1,0,33,47,0,0,27,0,0,0,0,0,0,0,1,5,0,2,3,0,70,26,1,8,9,0,2,13,0,0,0,0,0,0,0
minecraft.picked_up.shield,0,0,2,0,0,17,0,1,6,20,6,0,0,0,0,0,0,0,0,0,0,0,7,11,3,0,13,0,0,0,0,0,0,0,0,23,0,5,1,0,2,7,4,11,8,0,5,0,0,0,0,0,0,0,0
minecraft.picked_up.shroomlight,0,0,143,0,0,4,5,0,94,203,293,0,0,0,0,0,0,0,11,0,22,0,595,66,91,0,47,0,3,0,0,0,0,0,21,217,0,120,11,0,150,15,217,1,2101,0,43,170,0,0,0,0,0,183,0
minecraft.picked_up.shulker_box,0,0,401,0,0,1249,828,5,242,2215,456,0,0,0,0,0,0,0,971,0,186,0,2002,566,17,0,797,0,23,0,0,36,0,0,1248,1748,0,65,432,0,5453,685,924,2017,2873,0,437,840,0,0,0,0,0,693,0
minecraft.picked_up.shulker_shell,0,0,12,0,0,3731,192,0,0,1081,107,0,0,0,0,0,0,0,818,0,0,0,144,226,0,0,76,0,0,0,0,26,0,0,32,254,0,0,41,0,508,2,255,1686,229,0,0,28,0,0,0,0,0,133,0
minecraft.picked_up.slime_ball,0,0,114,0,0,1010,366,0,126,130,338,0,0,0,0,0,0,0,66,0,77,0,107,325,19,0,33,0,0,0,0,11,0,0,516,366,0,152,31,0,7318,195,569,3648,5238,0,266,417,0,0,0,0,0,349,0
minecraft.picked_up.slime_block,0,0,50,0,0,253,54,0,11,14,388,0,0,0,0,0,0,0,73,0,739,0,185,0,0,0,92,0,0,0,0,0,0,0,140,4,0,326,1,0,2338,0,45,909,397,0,563,5,0,0,0,0,0,88,0
minecraft.picked_up.small_amethyst_bud,0,0,0,0,0,58,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,1,154,0,0,0,0,0,0,0,0,0,0,0,15,0,0,36,0,2614,27,0,4,20,0,0,54,0,0,0,0,0,0,0
minecraft.picked_up.small_dripleaf,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0
minecraft.picked_up.smithing_table,0,0,0,0,0,0,2,0,0,86,14,0,0,0,0,0,0,0,0,0,0,0,35,3,2,0,0,0,0,0,0,1,0,0,3,9,0,6,0,0,4,0,0,11,0,0,0,16,0,0,0,0,0,0,0
minecraft.picked_up.smoker,0,0,2,0,0,0,1,0,0,8,5,0,0,0,0,0,0,0,0,0,3,0,49,0,0,0,0,0,0,0,0,1,0,0,0,4,0,16,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,6,0
minecraft.picked_up.smooth_basalt,0,0,65,0,0,922,79,0,89,5079,1158,0,0,0,0,0,0,0,0,0,8,0,838,315,0,0,462,0,0,0,0,152,0,0,24,1286,0,115,222,0,3799,253,15,718,1982,0,72,328,0,0,0,0,0,87,0
minecraft.picked_up.smooth_quartz,0,0,0,0,0,0,0,0,33,35,475,0,0,0,0,0,0,0,22,0,0,0,468,0,0,0,22,0,0,0,0,2,0,0,59,0,0,68,1,0,2,0,0,2,400,0,0,0,0,0,0,0,0,8,0
minecraft.picked_up.smooth_quartz_slab,0,0,0,0,0,3,0,0,11,0,80,0,0,0,0,0,0,0,6,0,0,0,18,46,0,0,0,0,0,0,0,724,0,0,76,0,0,138,5,0,0,0,0,0,190,0,0,0,0,0,0,0,0,25,0
minecraft.picked_up.smooth_quartz_stairs,0,0,0,0,0,0,0,0,0,33,177,0,0,0,0,0,0,0,22,0,0,0,163,0,0,0,0,0,0,0,0,1,0,0,84,0,0,109,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,5,0
minecraft.picked_up.smooth_red_sandstone,0,0,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,1780,0,0,0,25,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.smooth_red_sandstone_slab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.smooth_red_sandstone_stairs,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.smooth_sandstone,0,0,10,0,0,1,91,0,1400,74,467,0,0,0,0,0,0,0,1,0,0,0,812,0,0,0,36,0,0,0,0,0,0,0,2,170,0,0,395,0,4593,45,0,186,164,0,1,4792,0,0,0,0,0,9,0
minecraft.picked_up.smooth_sandstone_slab,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,18,0,0,0,0,0,0,0,8,519,0,0,308,0,79,4,40,134,8,0,12,35,0,0,0,0,0,66,0
minecraft.picked_up.smooth_sandstone_stairs,0,0,1,0,0,6,46,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,2,0,0,9,536,0,8,472,0,199,26,70,13,78,0,1,148,0,0,0,0,0,183,0
minecraft.picked_up.smooth_stone,0,0,20,0,0,5,1197,0,0,331,5,0,0,0,0,0,0,0,20,0,268,0,185,190,0,0,425,0,0,0,0,176,0,0,11,592,0,342,62,0,966,34,0,64,936,0,631,54,0,0,0,0,0,442,0
minecraft.picked_up.smooth_stone_slab,0,0,5,0,0,118,410,0,0,65,22,0,0,0,0,0,0,0,2,0,382,0,18,55,0,0,727,0,0,0,0,3,0,0,20,261,0,199,247,0,116,0,0,0,990,0,2,52,0,0,0,0,0,77,0
minecraft.picked_up.snow,0,0,128,0,0,1,314,0,0,9548,1795,0,0,0,0,0,0,0,240,0,15,0,23505,30,0,0,822,0,0,0,0,49,0,0,5,0,0,0,0,0,5243,0,9,0,4232,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.snow_block,0,0,3,0,0,69,68,0,256,86,99,0,0,0,0,0,0,0,126,0,1,0,3745,9,0,0,359,0,0,0,0,0,0,0,0,0,0,12,0,0,13683,0,0,0,64,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.snowball,0,0,48,0,0,21743,18,0,44,24543,1530,0,60,0,0,0,0,0,41,0,11,0,3298,847,0,0,1737,0,0,0,0,4,0,0,0,114,0,101,53202,0,1121,0,1,295,22103,0,0,384,0,0,0,0,0,22,0
minecraft.picked_up.soul_campfire,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
minecraft.picked_up.soul_lantern,0,0,1,0,0,98,0,0,2,10,19,0,0,0,0,0,0,0,0,0,0,0,13,155,0,0,5,0,0,0,0,1,0,0,0,27,0,1,0,0,138,1,0,22,0,0,37,0,0,0,0,0,0,5,0
minecraft.picked_up.soul_sand,0,0,48,0,0,1087,740,0,240,396,481,0,0,0,0,0,0,0,225,0,136,0,1150,755,25,0,565,0,0,0,0,98,0,0,82,1864,0,83,243,0,824,59,172,7945,113,0,196,52,0,0,0,0,0,159,0
minecraft.picked_up.soul_soil,0,0,13,0,0,927,0,0,352,3064,68,0,0,0,0,0,0,0,308,0,0,0,501,65,0,0,415,0,0,0,0,25,0,0,32,3074,0,0,2,0,1682,1,44,219,31,0,15,0,0,0,0,0,0,0,0
minecraft.picked_up.soul_torch,0,0,0,0,0,55,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,141,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.spectral_arrow,0,0,0,0,0,3918,232,0,0,20,221,0,0,0,0,0,0,0,0,0,51,0,93,97,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,885,0,0,2862,268,0,199,0,0,0,0,0,0,0,0
minecraft.picked_up.spider_eye,0,0,344,0,0,367,252,0,23,779,628,0,0,0,0,0,0,0,72,0,0,0,93,34,8,0,238,0,7,0,0,431,0,0,243,445,0,59,276,0,516,45,219,485,96,0,42,160,0,0,0,0,0,46,0
minecraft.picked_up.splash_potion,0,0,0,0,0,13,301,0,0,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,2,0,0,11,0,0,17,0,0,218,9,0,0,2,0,0,0,0,0,0,0
minecraft.picked_up.sponge,0,0,1,0,0,293,412,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,666,3,0,0,0,0,99,0,0,321,617,0,2125,0,0,0,0,0,0,1,0
minecraft.picked_up.spore_blossom,0,0,3,0,0,0,0,0,71,5,8,0,0,0,0,0,0,0,1,0,2,0,63,15,6,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,1,17,1,0,6,23,0,0,0,0,0,2,0
minecraft.picked_up.spruce_boat,0,0,201,0,0,45,117,0,8,4,41,0,0,0,0,0,0,0,3,0,0,0,80,10,0,0,30,0,0,0,0,5,0,0,11,65,0,43,0,0,2,0,0,14,49,0,12,0,0,0,0,0,0,0,0
minecraft.picked_up.spruce_button,0,0,12,0,0,4,3,0,10,5,78,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,4,0,0,0,0,0,0,0,6,132,0,0,0,0,19,1,0,0,5,0,15,2,0,0,0,0,0,4,0
minecraft.picked_up.spruce_door,0,0,34,0,0,2,7,0,13,13,8,0,0,0,0,0,0,0,11,0,0,0,103,3,6,0,22,0,0,0,0,17,0,0,0,38,0,0,6,0,2,0,0,0,9,0,22,47,0,0,0,0,0,0,0
minecraft.picked_up.spruce_fence,0,0,289,0,0,92,134,0,107,555,134,0,0,0,0,0,0,0,229,0,1,0,1064,465,57,0,143,0,0,0,0,15,0,0,41,48,0,0,64,0,148,0,19,8,175,0,14,21,0,0,0,0,0,82,0
minecraft.picked_up.spruce_fence_gate,0,0,45,0,0,19,20,0,15,133,142,0,0,0,0,0,0,0,7,0,3,0,197,11,0,0,275,0,0,0,0,0,0,0,9,5,0,0,2,0,6,0,0,0,38,0,1,7,0,0,0,0,0,37,0
minecraft.picked_up.spruce_leaves,0,0,710,0,0,0,10,0,16,67800,2781,0,0,0,0,0,0,0,9990,0,53,0,5934,9,0,0,623,0,0,0,0,0,0,0,230,454,0,0,311,0,8219,78,2,0,529,0,0,1008,0,0,0,0,0,18,0
minecraft.picked_up.spruce_log,0,0,15418,0,0,240,4518,0,5510,18954,6166,0,0,0,0,0,0,0,3247,0,1205,0,23642,5421,927,0,4163,0,0,0,0,1212,0,0,2589,5940,0,39,2625,0,6356,841,1363,76,4917,0,3574,2058,0,0,0,0,0,4418,0
minecraft.picked_up.spruce_planks,0,0,455,0,0,238,452,2,1558,998,1524,0,0,0,0,0,0,0,606,0,456,0,1968,1277,327,0,842,0,0,0,0,57,0,0,25,731,0,82,1915,0,1126,87,0,192,382,0,303,244,0,0,0,0,0,26,0
minecraft.picked_up.spruce_pressure_plate,0,0,0,0,0,1,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,2,0,1,0,0,0,0,0,0,0,0
minecraft.picked_up.spruce_sapling,0,0,2853,0,0,46,288,0,430,1110,640,0,0,0,0,0,0,0,209,0,13,0,2134,1253,112,0,1291,0,0,0,0,165,0,0,220,606,0,14,763,0,560,82,157,20,474,0,191,430,0,0,0,0,0,282,0
minecraft.picked_up.spruce_sign,0,0,52,0,0,5,15,0,101,390,181,0,0,0,0,0,0,0,9,0,0,0,84,6,7,0,71,0,0,0,0,30,0,0,14,95,0,0,4,0,18,23,4,3,13,0,9,60,0,0,0,0,0,20,0
minecraft.picked_up.spruce_slab,0,0,409,0,0,82,200,0,544,537,602,0,0,0,0,0,0,0,333,0,12,0,816,134,94,0,289,0,0,0,0,1,0,0,95,816,0,51,142,0,65,160,24,12,669,0,135,196,0,0,0,0,0,6,0
minecraft.picked_up.spruce_stairs,0,0,99,0,0,1,171,0,217,594,206,0,0,0,0,0,0,0,106,0,2,0,426,96,4,0,204,0,0,0,0,1,0,0,64,289,0,0,71,0,4,7,15,10,17,0,65,164,0,0,0,0,0,4,0
minecraft.picked_up.spruce_trapdoor,0,0,217,0,0,37,174,0,60,1316,380,0,0,0,0,0,0,0,353,0,0,0,1312,275,53,0,817,0,0,0,0,10,0,0,3,410,0,4,14,0,62,22,17,1,136,0,87,13,0,0,0,0,0,85,0
minecraft.picked_up.spruce_wood,0,0,6,0,0,0,0,0,51,15,72,0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.spyglass,0,0,2,0,0,20,1,0,2,7,8,0,0,0,0,0,0,0,1,0,1,0,2,12,0,0,4,0,0,0,0,0,0,0,0,2,0,2,9,0,1,0,0,0,2,0,2,4,0,0,0,0,0,0,0
minecraft.picked_up.stick,0,0,3424,0,0,739,1930,0,1284,5202,4382,0,0,0,0,0,0,0,742,0,1004,0,5237,5076,431,0,1879,0,227,0,0,99,0,0,1058,8523,0,311,1457,0,6199,741,409,2570,2017,0,636,2189,0,0,0,0,0,805,0
minecraft.picked_up.sticky_piston,0,0,6,0,0,225,63,0,28,8,39,0,0,0,0,0,0,0,75,0,106,0,2,6,0,0,65,0,0,0,0,52,0,0,25,101,0,261,0,0,122,1,11,186,121,0,13,5,0,0,0,0,0,43,0
minecraft.picked_up.stone,0,0,35395,0,0,31600,31615,13,18221,93785,126311,0,0,0,0,0,0,0,9563,0,79717,0,84584,82895,16898,0,63581,0,0,0,0,1958,0,0,47479,80685,0,37206,19693,0,139454,66528,60404,410877,14587,0,41754,44309,0,0,0,0,0,111448,0
minecraft.picked_up.stone_axe,0,0,3,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,5,0,2,0,0,6,1,0,2,7,0,0,0,0,0,0,0
minecraft.picked_up.stone_brick_slab,0,0,0,0,0,20,1,0,1,94,31,0,0,0,0,0,0,0,183,0,122,0,154,0,0,0,25,0,0,0,0,0,0,0,62,67,0,6,822,0,123,6,496,5479,132,0,0,80,0,0,0,0,0,924,0
minecraft.picked_up.stone_brick_stairs,0,0,12,0,0,5,0,0,0,9,91,0,0,0,0,0,0,0,119,0,79,0,61,37,0,0,27,0,0,0,0,0,0,0,87,112,0,0,188,0,27,5,27,527,51,0,48,10,0,73,0,0,0,434,0
minecraft.picked_up.stone_brick_wall,0,0,12,0,0,152,0,0,2,1,53,0,0,0,0,0,0,0,54,0,8,0,4,69,0,0,13,0,0,0,0,0,0,0,3,8,0,0,35,0,0,3,2,54,3,0,0,7,0,0,0,0,0,130,0
minecraft.picked_up.stone_bricks,0,0,14,0,0,102,65,0,80,228,69,0,0,0,0,0,0,0,840,0,1376,0,227,833,0,0,254,0,0,0,0,0,0,0,808,1076,0,713,3454,0,1354,39,757,10863,425,0,371,2241,0,2,0,0,0,2580,0
minecraft.picked_up.stone_button,0,0,61,0,0,160,67,0,442,9,15,0,4,0,0,0,0,0,12,0,39,0,11,9,1,0,329,0,0,0,0,5,0,0,9,38,0,40,55,0,114,16,2,2035,249,0,31,0,0,0,0,0,0,3,0
minecraft.picked_up.stone_hoe,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0
minecraft.picked_up.stone_pickaxe,0,0,4,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,7,0,0,0,0,0,1,0,0,3,4,0,1,0,2,4,1,0,1,8,0,0,0,0,0,0,0
minecraft.picked_up.stone_pressure_plate,0,0,0,0,0,3,14,0,0,8,3,0,0,0,0,0,0,0,1,0,4,0,0,4,2,0,87,0,0,0,0,12,0,0,1,4,0,18,0,0,114,0,0,20,8,0,13,2,0,0,0,0,0,0,0
minecraft.picked_up.stone_shovel,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,5,1,0,0,10,0,0,0,0,0,0,0
minecraft.picked_up.stone_slab,0,0,23,0,0,625,2,1,0,402,428,0,0,0,0,0,0,0,233,0,27,0,471,880,11,0,190,0,0,0,0,0,0,0,133,325,0,18,0,0,36,27,0,2627,196,0,43,0,0,0,0,0,0,225,0
minecraft.picked_up.stone_stairs,0,0,21,0,0,4,2,0,0,33,253,0,0,0,0,0,0,0,69,0,16,0,323,6,1,0,44,0,0,0,0,0,0,0,24,328,0,7,0,0,104,12,0,2782,53,0,0,1,0,0,0,0,0,35,0
minecraft.picked_up.stone_sword,0,0,1,0,0,11,3,0,1,13,69,0,0,0,0,0,0,0,0,0,1,0,7,11,0,0,1,0,0,0,0,6,0,0,6,4,0,19,4,0,10,5,5,284,1,0,10,5,0,0,0,0,0,9,0
minecraft.picked_up.stonecutter,0,0,138,0,0,71,16,11,3,93,113,0,0,0,0,0,0,0,18,0,0,0,36,81,6,0,8,0,0,0,0,13,0,0,24,161,0,21,5,0,78,1,16,28,31,0,25,15,0,0,0,0,0,45,0
minecraft.picked_up.string,0,0,388,0,0,811,274,9,178,1015,1914,0,0,0,0,0,0,0,84,0,20,0,2316,259,24,0,748,0,14,0,0,936,0,0,559,1010,0,106,600,0,1740,369,527,5593,425,0,65,276,0,0,0,0,0,164,0
minecraft.picked_up.stripped_acacia_log,0,0,127,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,25,0,49,1,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,46,2,0,0,9,0,0,5,0,0,0,0,0,0,0
minecraft.picked_up.stripped_acacia_wood,0,0,33,0,0,0,0,0,0,321,33,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.stripped_birch_log,0,0,20,0,0,3,16,0,115,88,3,0,0,0,0,0,0,0,0,0,118,0,1,0,0,0,2,0,0,0,0,0,0,0,0,48,0,0,445,0,263,1,1,0,2,0,0,1823,0,0,0,0,0,4,0
minecraft.picked_up.stripped_birch_wood,0,0,1,0,0,0,0,0,7,7,99,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0
minecraft.picked_up.stripped_crimson_hyphae,0,0,0,0,0,0,0,0,0,133,118,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.stripped_crimson_stem,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0
minecraft.picked_up.stripped_dark_oak_log,0,0,528,0,0,0,132,0,12,1036,172,0,0,0,0,0,0,0,43,0,0,0,1198,1,0,0,165,0,0,0,0,0,0,0,0,118,0,0,10,0,1,15,0,0,188,0,10,88,0,0,0,0,0,15,0
minecraft.picked_up.stripped_dark_oak_wood,0,0,503,0,0,1,31,0,0,413,162,0,0,0,0,0,0,0,381,0,0,0,171,1,1,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.stripped_jungle_log,0,0,25,0,0,0,178,0,54,3,0,0,0,0,0,0,0,0,0,0,14,0,161,13,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,1,0,65,0,81,0,0,0,0,0,0,0,0
minecraft.picked_up.stripped_jungle_wood,0,0,15,0,0,0,12,0,1,0,20,0,0,0,0,0,0,0,60,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
minecraft.picked_up.stripped_oak_log,0,0,204,0,0,24,129,0,22,34,6033,0,0,0,0,0,0,0,8,0,74,0,308,1,0,0,457,0,1,0,0,0,0,0,0,67,0,0,629,0,132,0,0,23,25,0,34,1481,0,0,0,0,0,827,0
minecraft.picked_up.stripped_oak_wood,0,0,8,0,0,22,13,0,11,4,6,0,0,0,0,0,0,0,595,0,7,0,63,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,104,0,53,0,0,14,1,0,0,210,0,0,0,0,0,0,0
minecraft.picked_up.stripped_spruce_log,0,0,295,0,0,1,48,0,74,3201,38,0,0,0,0,0,0,0,17,0,28,0,135,3,0,0,437,0,0,0,0,0,0,0,1,70,0,0,16,0,10,9,6,0,25,0,169,44,0,0,0,0,0,2,0
minecraft.picked_up.stripped_spruce_wood,0,0,23,0,0,0,21,0,1,9,102,0,0,0,0,0,0,0,1,0,7,0,23,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.stripped_warped_hyphae,0,0,6,0,0,53,0,0,0,446,273,0,0,0,0,0,0,0,48,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.stripped_warped_stem,0,0,813,0,0,11,0,0,0,85,66,0,0,0,0,0,0,0,1,0,444,0,6,320,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.sugar,0,0,0,0,0,0,42,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,30,76,0,0,84,0,0,0,0,12,0,0,0,112,0,47,0,0,5,0,1,110,1,0,28,0,0,0,0,0,0,0,0
