Player Name,BadTimeWithScar,BdoubleO100,Biffa001,Biffa2001,CamM77,Cojomax99,Cub_Cam,Docm77,Duke_da_dog,EvilXisuma,GoodTimeWithScar,Grian,Grianch,HumanCleo,ImpulseCam,Jessassin,Jevination,Jura_Whitey,Kamalis1,Keralis1,Mumbo,MumboJumbo,PhoenixfireLune,PokePugx,PythonCam,PythonGB,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,WFRTNews,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,cubfan135,falsesymmetry,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,renthebob,truesymmetry,tterrag,xBCrafted,xisumavoid
minecraft.picked_up.smooth_stone_slab,0,66,0,0,0,0,0,4839,0,0,2528,416,0,0,0,0,0,0,0,3,0,7687,0,0,0,449,2921,242,0,7022,0,1040,0,0,0,1123,5063,0,1607,257,3592,8525,9238,5107,0,4245,115,0,0,0,0,0,0
minecraft.picked_up.snow,0,63,0,42,0,0,0,0,0,0,21535,21719,0,0,0,0,0,0,0,0,0,5915,0,0,0,0,720,429,0,963,0,0,0,0,0,520,11930,0,52,0,2640,3059,34,126,0,3706,0,0,0,0,0,0,0
minecraft.picked_up.snow_block,0,0,0,376,0,0,0,149,5,0,1307,430,0,0,0,0,0,0,0,0,0,908,0,0,0,0,171,2030,0,219,0,0,0,0,0,185,56,0,164,0,998,1374,5,54,0,1690,88,0,0,0,0,0,0
minecraft.picked_up.snowball,0,0,0,522,0,0,0,4427,0,0,16927,1344,0,0,0,0,0,0,0,0,0,2614,0,0,0,1,190,2100,0,3984,0,51,0,0,0,6079,6646,0,1478,82,15585,14938,3902,5501,0,8610,317,0,0,0,0,117,0
minecraft.picked_up.soul_sand,0,2,0,558,0,0,0,784,0,0,4196,1508,0,0,0,0,0,0,0,71,0,620,0,0,0,437,2899,484,0,866,0,32,0,0,0,548,4268,0,943,37,9392,3466,2008,1912,0,5264,1512,0,0,0,0,44,0
minecraft.picked_up.spectral_arrow,0,0,0,0,0,0,0,0,0,0,203,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1667,0,0,0,0,5,3,0,0,0,0,0,0
minecraft.picked_up.spider_eye,0,16,0,49,0,0,0,522,6,0,686,227,0,0,0,2,0,0,0,11,0,631,0,0,0,48,96,48,0,182,0,19,0,0,0,138,2022,0,120,44,706,152,1268,4195,0,1361,16,0,0,0,0,2,0
minecraft.picked_up.splash_potion,0,0,0,0,0,0,0,20,0,0,2,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,5,0,0,0,0,0,0,6,0,51,7,24,17,27,96,0,16,5,0,0,0,0,0,0
minecraft.picked_up.sponge,0,0,0,53,0,0,0,42,0,0,92,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,35,155,0,2,0,136,41,219,0,0,281,114,0,0,0,0,0,0
minecraft.picked_up.spruce_boat,0,14,0,17,0,0,0,72,1,0,76,37,0,1,0,1,0,0,0,16,0,13,0,0,0,44,300,109,0,31,0,6,0,0,0,7,57,0,135,28,271,84,23,55,0,253,61,0,0,0,0,1,0
minecraft.picked_up.spruce_button,0,4,0,0,0,0,0,5,0,0,8,63,0,0,0,0,0,0,0,1,0,10,0,0,0,1,150,29,0,3,0,0,0,0,0,14,28,0,1,4,127,2,3,15,0,63,6,0,0,0,0,0,0
minecraft.picked_up.spruce_door,0,32,0,4,0,0,0,15,0,0,43,55,0,2,0,0,0,0,0,35,0,1,0,0,0,4,68,49,0,16,0,0,0,0,0,8,85,0,1,24,55,33,426,16,0,43,33,0,0,0,0,1,0
minecraft.picked_up.spruce_fence,0,123,0,10,0,0,0,162,0,0,1285,492,0,0,0,0,0,0,0,27,0,8,0,0,0,120,990,1150,0,24,0,1,0,0,0,72,815,0,1,223,1074,496,863,350,0,517,47,0,0,0,0,0,0
minecraft.picked_up.spruce_fence_gate,0,26,0,0,0,0,0,40,0,0,277,97,0,0,0,0,0,0,0,3,0,0,0,0,0,7,42,28,0,0,0,0,0,0,0,7,58,0,0,23,444,57,20,0,0,151,3,0,0,0,0,0,0
minecraft.picked_up.spruce_leaves,0,347,0,46,0,0,0,766,7,0,33897,2085,0,480,0,0,0,0,0,1928,0,251,0,0,0,790,7100,44,0,318,0,0,0,0,0,5161,2182,0,0,0,3953,15819,468,17,0,349,9094,0,0,0,0,0,0
minecraft.picked_up.spruce_log,0,3998,0,1171,0,0,0,1254,8,0,56182,8400,0,1672,0,77,0,0,0,651,0,2945,0,0,0,2545,48288,1400,0,251,0,294,0,0,0,8688,15665,0,239,2758,31949,13283,4667,1232,0,4777,4369,0,0,0,0,475,0
minecraft.picked_up.spruce_planks,0,1677,0,53,0,0,0,3349,2,0,3447,7280,0,284,0,4,0,2,0,318,0,176,0,0,0,105,3334,1494,0,336,0,295,0,0,0,1737,797,0,234,2277,2519,807,3365,565,0,2261,289,0,0,0,0,0,0
minecraft.picked_up.spruce_pressure_plate,0,0,0,0,0,0,0,2,0,0,22,6,0,0,0,0,0,0,0,7,0,2,0,0,0,0,88,54,0,1,0,4,0,0,0,6,0,0,0,15,98,5,1,1,0,29,44,0,0,0,0,0,0
minecraft.picked_up.spruce_sapling,0,414,0,76,0,0,0,162,5,0,4922,831,0,145,0,4,0,0,0,74,0,163,0,0,0,222,4331,43,0,2,0,84,0,0,0,643,1578,0,21,305,2674,1027,305,2754,0,590,702,0,0,0,0,52,0
minecraft.picked_up.spruce_sign,0,15,0,0,0,5,0,15,0,0,47,50,0,0,0,0,0,4,0,2,0,4,0,0,0,12,78,191,0,13,0,0,0,0,0,45,83,0,1,0,77,34,30,85,0,33,52,0,0,0,0,0,0
minecraft.picked_up.spruce_slab,1,262,0,160,0,0,0,317,5,0,4106,1478,0,19,0,3,0,2,0,156,0,299,0,0,0,890,4590,887,0,196,0,11,0,0,0,447,836,0,9,728,2359,1921,1103,758,0,1082,426,0,0,0,0,336,0
minecraft.picked_up.spruce_stairs,0,313,0,43,0,0,0,447,0,0,1756,1149,0,26,0,2,0,0,0,542,0,86,0,0,0,186,1945,423,0,27,0,4,0,0,0,324,550,0,97,537,1798,416,1314,566,0,329,41,0,0,0,0,56,0
minecraft.picked_up.spruce_trapdoor,8,205,0,27,0,0,0,444,1,0,2777,446,0,20,0,0,0,0,0,353,0,8,0,0,0,27,940,296,0,10,0,20,0,0,0,77,699,0,20,368,831,455,371,350,0,495,58,0,0,0,0,0,0
minecraft.picked_up.spruce_wood,0,24,0,0,0,0,0,16,0,0,35,142,0,0,0,0,0,0,0,4,0,0,0,0,0,4,517,2,0,4,0,0,0,0,0,30,11,0,0,159,41,1085,0,0,0,1,35,0,0,0,0,0,0
minecraft.picked_up.stick,0,1199,0,712,0,3,0,1838,3,27,11776,4945,0,79,0,29,0,38,0,275,0,1093,5,0,0,67,6661,312,0,634,0,489,0,0,0,248,7000,0,654,534,5870,2005,2527,434,0,2557,981,0,0,0,2,0,0
minecraft.picked_up.sticky_piston,0,9,0,1,0,0,0,995,0,0,99,267,0,1,0,0,0,0,0,106,0,1192,0,0,0,22,240,49,0,367,0,69,0,0,0,70,587,0,236,9,500,121,448,750,0,941,3,0,0,0,0,0,0
minecraft.picked_up.stone,10,432,0,10022,0,0,6,85695,0,0,471403,122289,0,380,0,0,0,0,0,12535,0,117315,0,0,0,6746,197495,131343,0,121128,0,11080,0,0,0,91438,143890,0,32859,5087,227739,310020,120935,115335,0,306899,67513,0,0,0,0,3195,0
minecraft.picked_up.stone_axe,0,1,0,2,0,0,0,3,0,2,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,2,6,10,0,1,0,0,4,3,0,0,0,0,0,0
minecraft.picked_up.stone_brick_slab,0,90,0,248,0,0,0,1270,0,0,1857,651,0,0,0,28,0,0,0,18,0,292,0,0,0,0,3093,1039,0,1459,0,1,0,0,0,4582,5828,0,401,188,4761,3755,1936,1172,0,597,42,0,0,0,0,20,0
minecraft.picked_up.stone_brick_stairs,0,84,0,75,0,0,0,421,0,0,1665,463,0,0,0,19,0,0,0,165,0,100,0,0,0,0,6104,1026,0,853,0,335,0,0,0,695,2214,0,119,121,1161,4526,1673,1401,0,420,85,0,0,0,0,25,0
minecraft.picked_up.stone_brick_wall,0,58,0,0,0,0,0,306,0,0,292,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,252,2,0,56,0,13,0,0,0,1,128,0,0,0,500,130,0,3,0,121,0,0,0,0,0,0,0
minecraft.picked_up.stone_bricks,0,413,0,557,0,0,1,4940,0,0,1574,1790,0,73,0,0,0,0,0,225,0,7686,0,0,0,107,18409,16933,0,2230,0,1262,0,0,0,2262,12295,0,2361,853,11358,14204,34885,11212,1,15460,1761,0,0,0,0,13,0
minecraft.picked_up.stone_button,0,0,0,6,0,0,0,561,0,0,263,249,0,0,0,0,0,0,0,10,0,141,0,0,0,3,257,201,0,127,0,64,0,0,0,4,135,0,56,15,588,592,359,176,0,4275,238,0,0,0,0,0,0
minecraft.picked_up.stone_hoe,0,0,0,1,0,0,0,1,0,0,3,9,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,22,2,0,3,2,0,0,0,0,0,0
minecraft.picked_up.stone_pickaxe,0,0,0,2,0,0,0,6,0,2,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,4,0,0,0,1,1,0,0,12,9,0,2,0,0,5,12,0,0,0,0,0,0
minecraft.picked_up.stone_pressure_plate,0,540,0,0,0,0,0,104,0,0,46,50,0,0,0,0,0,1,0,133,0,113,0,0,0,1,116,11,0,109,0,9,0,0,0,1,107,0,23,10,795,127,192,59,0,261,18,0,0,0,0,0,0
minecraft.picked_up.stone_shovel,0,0,0,1,0,0,0,0,0,0,32,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,6,0,1,0,2,0,0,0,0,0,0,0,2,6,1,4,1,0,13,4,0,0,0,0,0,0
minecraft.picked_up.stone_slab,0,91,0,4,0,0,0,1102,0,0,433,237,0,0,0,0,0,0,0,89,0,73,0,0,0,0,731,264,0,155,0,0,0,0,0,13,974,0,86,0,2287,1132,6,283,0,667,0,0,0,0,0,9,0
minecraft.picked_up.stone_stairs,0,34,0,0,0,0,0,114,0,0,431,243,0,1,0,0,0,0,0,95,0,4,0,0,0,0,409,28,0,97,0,0,0,0,0,21,123,0,2,0,100,27,0,2,0,146,1,0,0,0,0,0,0
minecraft.picked_up.stone_sword,0,1,0,17,0,0,0,7,0,3,44,27,0,0,0,0,0,0,0,0,0,42,0,0,0,24,20,21,0,43,0,3,0,0,0,10,12,0,8,3,90,12,65,8,0,722,3,0,0,0,0,1,0
minecraft.picked_up.stonecutter,0,545,0,0,0,0,0,2,0,0,26,1,0,0,0,0,0,0,0,0,0,18,0,0,0,17,32,0,0,1,0,0,0,0,0,0,6,0,0,13,30,58,0,1,0,39,0,0,0,0,0,0,0
minecraft.picked_up.string,0,77,0,349,0,0,1,1008,12,0,6285,2228,0,3,0,6,0,0,0,470,0,1252,0,0,0,105,382,371,0,2295,0,30,0,0,0,224,977,0,844,343,2236,927,2273,17885,0,8974,173,0,0,0,0,34,0
minecraft.picked_up.stripped_acacia_log,0,6,0,0,0,0,0,19,0,0,918,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,69,6,0,0,0,0,0,0,0,0,38,0,0,0,1977,16,47,4,0,2,1,0,0,0,0,0,0
minecraft.picked_up.stripped_acacia_wood,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3971,1,0,0,0,1,0,0,0,0,0,0,0
minecraft.picked_up.stripped_birch_log,0,156,0,0,0,0,0,140,0,0,527,173,0,0,0,1,0,0,0,2,0,0,0,0,0,26,1495,6,0,29,0,0,0,0,0,148,262,0,0,6,2178,988,286,1097,0,483,0,0,0,0,0,66,0
minecraft.picked_up.stripped_birch_wood,0,27,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,13,39,0,0,0,297,2,0,0,0,67,0,0,0,0,0,0,0
minecraft.picked_up.stripped_dark_oak_log,0,427,0,0,0,0,0,182,0,0,1906,12,0,0,0,0,0,0,0,94,0,1,0,0,0,0,479,465,0,113,0,0,0,0,0,13,182,0,0,381,633,120,124,0,0,114,35,0,0,0,0,0,0
minecraft.picked_up.stripped_dark_oak_wood,0,39,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,0,0,0,155,7,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.stripped_jungle_log,0,10,0,0,0,0,0,183,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,13,0,6,0,1712,8,0,108,0,14,0,0,0,0,0,0,0
minecraft.picked_up.stripped_jungle_wood,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,163,2,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.stripped_oak_log,0,137,0,45,0,0,0,199,0,0,1056,153,0,12,0,0,0,0,0,338,0,137,0,0,0,65,112,298,0,85,0,0,0,0,0,38,165,0,1,145,999,124,354,55,0,336,3,0,0,0,0,6,0
minecraft.picked_up.stripped_oak_wood,0,6,0,0,0,0,0,1,0,0,218,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,218,112,0,0,0,57,0,0,0,0,0,0,0
minecraft.picked_up.stripped_spruce_log,0,60,0,0,0,0,0,270,0,0,639,201,0,1,0,0,0,0,0,47,0,8,0,0,0,1,100,54,0,16,0,11,0,0,0,0,79,0,0,18,1008,69,9,15,0,53,9,0,0,0,0,25,0
minecraft.picked_up.stripped_spruce_wood,0,30,0,0,0,0,0,7,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0,0,0,286,43,0,0,0,0,1,0,0,0,0,0,0
minecraft.picked_up.sugar,0,0,0,0,0,0,0,171,0,0,9,14,0,0,0,0,0,0,0,0,0,372,0,0,0,59,196,2,0,5,0,0,0,0,0,0,1513,0,56,1,95,8,169,0,0,26,0,0,0,0,0,0,0
minecraft.picked_up.sugar_cane,0,1149,0,1030,0,0,0,1799,0,0,3080,12341,0,0,0,377,0,0,0,547,0,2147,0,0,0,1462,81342,246,0,1820,0,36,0,0,0,435,12126,0,6821,875,6080,25354,4605,13936,0,1950,13045,0,0,0,0,0,0
minecraft.picked_up.sunflower,0,77,0,24,0,0,0,7,0,0,1937,43,0,0,0,0,0,0,0,6,0,13,0,0,0,2,205,38,0,0,0,0,0,0,0,5,4715,0,0,0,750,842,0,0,0,761,0,0,0,0,0,0,0
minecraft.picked_up.suspicious_stew,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,14,3,261,0,0,9,1,0,0,0,0,0,0
minecraft.picked_up.sweet_berries,0,318,0,0,0,0,0,425,0,0,16074,934,67,0,0,0,0,0,0,26,0,0,0,0,0,0,241,199,0,3,0,0,0,0,0,8,3692,0,0,67,5581,99,0,25,0,264,212,0,0,0,0,0,0
minecraft.picked_up.terracotta,0,2204,0,3136,0,0,0,2268,37,0,39150,21764,0,0,0,0,0,0,0,0,0,3327,0,0,0,619,17,4829,0,225,0,0,0,0,0,1827,10839,0,52,1561,138105,9134,647,24,0,5170,1977,0,0,0,0,214,0
minecraft.picked_up.tipped_arrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,6,0,0,0,0,0,0,0,112,16,0,1,0,2,96,269,0,0,2,0,0,0,0,0,0,0
minecraft.picked_up.tnt,0,8,0,0,0,0,0,607,0,0,223,528,0,13,0,0,0,0,0,6,0,144,0,0,0,0,148,18,0,860,0,0,0,0,0,9,181,0,251,0,857,111,94,993,0,154,71,0,0,0,0,0,0
minecraft.picked_up.tnt_minecart,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.torch,1,1253,0,914,0,0,9,6932,1,0,24154,19679,0,66,0,69,0,0,0,918,0,3176,0,0,0,1012,11505,5296,0,6780,0,7477,0,0,0,3441,11375,0,3144,1418,12510,17876,12470,5555,0,11992,6141,0,0,0,0,319,0
minecraft.picked_up.totem_of_undying,0,5,0,2,0,0,0,44,0,0,5,17,0,0,0,0,0,0,0,7,0,0,0,0,0,1,10,9,0,3,0,0,0,0,0,0,318,0,1,5,32,26,5,7,0,18,2,0,0,0,0,0,0
minecraft.picked_up.trapped_chest,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,44,0,0,0,3,0,0,0,0,2,6,16,10,0,0,0,0,0,0,0,0,0
minecraft.picked_up.trident,0,2,0,6,0,0,0,170,4,0,70,189,1,0,0,0,0,0,0,8,0,42,0,0,0,4,72,11,0,23,0,0,0,0,0,2,30,0,2,3,116,24,21,23,0,36,40,0,0,0,0,0,0
minecraft.picked_up.tripwire_hook,0,5,0,165,0,0,0,279,4,0,158,177,0,0,0,0,0,0,0,3,0,6,0,0,0,0,96,20,0,102,0,131,0,0,0,3,137,0,6,27,137,196,44,63,0,49,28,0,0,0,0,0,0
minecraft.picked_up.tropical_fish,0,1,0,212,0,0,0,19,0,0,19,17,0,0,0,2,0,0,0,1,0,2,0,0,0,2,30,11,0,10,0,0,0,0,0,7,44,0,0,2,59,4,10,1,0,71,1,0,0,0,0,1,0
minecraft.picked_up.tropical_fish_bucket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,49,0,0,0,0,0,0,0
minecraft.picked_up.tube_coral,0,0,0,0,0,0,0,8,0,0,275,52,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,178,4,8,1,0,1,2,0,0,0,0,0,0
minecraft.picked_up.tube_coral_block,0,0,0,0,0,0,0,17,0,0,1424,498,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,24,0,0,0,0,0,0,291,0,3,0,2693,2,111,2,0,3,1,0,0,0,0,0,0
minecraft.picked_up.tube_coral_fan,0,0,0,0,0,0,0,34,0,0,1137,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,0,0,0,1103,0,84,0,0,6,0,0,0,0,0,0,0
minecraft.picked_up.turtle_egg,0,0,0,0,0,0,0,569,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,48,63,0,0,0,24,0,0,0,0,0,0,0
minecraft.picked_up.turtle_helmet,0,0,0,1,0,0,0,18,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,0,0,0,0,0,0,0,0,1,0,1,3,0,8,3,0,0,3,0,0,0,0,0,0,0
minecraft.picked_up.vine,0,464,0,0,0,0,0,399,0,0,174,119,0,25,0,0,0,0,0,1110,0,0,0,0,0,53,2617,74,0,1175,0,0,0,0,0,29,1791,0,79,587,4446,2333,611,124,0,360,638,0,0,0,0,0,0
minecraft.picked_up.water_bucket,0,2,0,2,0,0,0,86,0,0,122,147,0,2,0,0,0,0,0,8,0,24,0,0,0,11,26,15,0,48,0,40,0,0,0,7,36,0,33,4,41,65,48,102,0,53,13,0,0,0,0,1,0
minecraft.picked_up.wet_sponge,0,0,0,388,0,0,0,221,0,0,298,1031,0,0,0,0,0,0,0,0,0,1,0,0,0,31,2,353,0,62,0,0,0,0,0,403,3449,0,41,0,1045,1052,1347,7,0,2757,953,0,0,0,0,0,0
minecraft.picked_up.wheat,0,1075,0,403,0,0,0,1597,0,0,8430,7676,0,355,0,332,0,0,0,445,0,171,0,0,0,1181,5955,5119,0,4894,0,9982,0,0,0,929,5159,0,2690,2738,6543,2911,1674,2972,0,429,3258,0,0,0,0,0,0
minecraft.picked_up.wheat_seeds,0,3332,0,923,0,207,0,4844,0,0,17004,26342,0,962,0,531,0,146,0,1342,0,1044,40,11,0,2771,14058,4263,0,8377,0,18310,0,0,0,2285,7807,0,4717,7162,16383,8898,5468,6098,0,1581,6585,0,0,0,72,43,0
minecraft.picked_up.white_banner,0,4,0,2,0,0,0,292,0,0,23,33,0,0,0,0,0,0,0,35,0,0,0,0,0,9,285,22,0,22,0,21,0,0,0,19,1014,0,5,3,167,59,33,158,0,82,7,0,0,0,0,8,0
minecraft.picked_up.white_bed,0,205,0,37,0,0,0,46,6,0,106,192,0,7,0,3,0,0,0,25,0,30,0,0,0,24,260,113,0,45,0,31,0,0,0,195,486,0,37,18,325,44,100,267,0,58,38,0,0,0,0,0,0
minecraft.picked_up.white_carpet,0,22,0,30,0,0,0,724,0,0,318,478,0,1,0,0,0,0,0,6,0,65,0,0,0,12,330,77,0,10,0,48,0,0,0,96,309,0,1,245,341,397,931,439,0,268,9,0,0,0,0,19,0
minecraft.picked_up.white_concrete,0,264,0,4,0,0,0,16021,190,0,29186,100918,0,119,0,0,0,0,0,1128,0,41617,0,0,0,5648,37785,11278,0,1901,0,0,0,0,0,1603,11682,0,61,109,5720,7293,4540,2379,6,26906,1089,0,0,0,0,0,0
minecraft.picked_up.white_concrete_powder,298,9,0,0,0,0,0,391,0,0,10882,83591,0,13,0,0,0,0,0,401,0,6202,0,0,0,719,20370,13694,0,1328,0,0,0,0,0,5314,7265,0,0,34,2973,1901,13010,1103,0,28251,416,0,0,0,0,0,0
minecraft.picked_up.white_dye,0,0,0,0,0,0,0,9,0,0,369,3843,0,0,0,0,0,0,0,51,0,31,0,0,0,3218,163,57,0,0,0,0,0,0,0,0,21,0,26,85,1,66,15,0,0,666,2,0,0,0,0,0,0
minecraft.picked_up.white_glazed_terracotta,0,22,0,59,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,27,1924,0,1,1,0,0,289,0,0,0,0,0,0
minecraft.picked_up.white_shulker_box,0,0,0,21,0,0,0,189,0,0,193,113,0,6,0,0,0,0,0,0,0,25,0,0,0,53,363,282,0,555,0,0,0,0,0,124,1102,0,193,65,3051,817,74,935,0,839,71,0,0,0,0,0,0
minecraft.picked_up.white_stained_glass,0,47,0,3,0,0,0,798,0,0,2232,1892,0,38,0,0,0,0,0,12,0,10266,0,0,0,258,1271,179,0,40,0,0,0,0,0,195,410,0,24,66,175,1519,974,3045,0,2996,335,0,0,0,0,0,0
minecraft.picked_up.white_stained_glass_pane,0,9,0,0,0,0,0,644,0,0,1241,1263,0,2,0,0,0,0,0,36,0,2240,0,0,0,3,1020,124,0,188,0,0,0,0,0,182,153,0,0,28,125,297,429,571,0,483,7,0,0,0,0,0,0
minecraft.picked_up.white_terracotta,0,482,0,1167,0,0,0,373,79,0,24554,5768,0,0,0,0,0,0,0,0,0,1511,0,0,0,1,128,1,0,2282,0,0,0,0,0,96,7296,0,1,1775,38699,5215,823,8,0,2878,1501,0,0,0,0,0,0
minecraft.picked_up.white_tulip,0,0,0,13,0,0,0,13,0,0,37,77,0,0,0,0,0,0,0,0,0,0,0,0,0,54,386,10,0,46,0,0,0,0,0,7,79,0,72,0,179,237,69,0,0,9,71,0,0,0,0,0,0
minecraft.picked_up.white_wool,1,194,0,579,0,0,0,439,0,6,3226,329,0,2,0,15,0,0,0,11,0,101,0,0,1,60,591,151,0,1210,0,254,0,0,0,688,1826,0,272,780,945,636,563,657,0,411,282,0,0,0,0,132,0
minecraft.picked_up.wither_rose,0,0,0,0,0,0,0,469,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1,0,1,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,1856,0,0,0,0,0,0,0
minecraft.picked_up.wither_skeleton_skull,0,0,0,9,0,0,0,12,0,0,19,8,0,0,0,0,0,0,0,0,0,28,0,0,0,14,3,3,0,23,0,0,0,0,0,4,20,0,1,0,47,9,12,6,0,318,0,0,0,0,0,0,0
minecraft.picked_up.wooden_axe,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
minecraft.picked_up.wooden_hoe,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.picked_up.wooden_pickaxe,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,5,1,3,0,0,21,6,0,0,0,0,1,0
minecraft.picked_up.wooden_shovel,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,21,1,0,3,0,0,0,0,0,0,0
minecraft.picked_up.wooden_sword,0,0,0,0,0,0,0,7,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,248,2,4,0,0,0,0,24,0,0,0,0,0,0,0
minecraft.picked_up.writable_book,0,0,0,4,0,0,0,56,0,0,38,33,0,2,0,0,0,0,0,0,0,13,0,0,0,4,32,5,0,5,0,0,0,0,0,3,54,0,19,10,116,33,63,10,0,24,13,0,0,0,0,0,0
minecraft.picked_up.written_book,0,14,0,20,0,0,0,141,0,2,75,105,0,1,0,1,0,0,0,7,0,67,0,0,0,29,118,18,0,104,0,25,0,0,0,63,48,0,64,44,390,136,219,193,0,50,16,0,0,0,0,0,0
minecraft.picked_up.yellow_banner,0,0,0,0,0,0,0,9,1,0,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,432,0,0,0,21,54,11,9,0,38,27,0,0,0,0,0,0
minecraft.picked_up.yellow_bed,0,13,0,0,0,0,0,259,0,0,23,25,0,0,0,0,0,0,0,14,0,0,0,0,0,1,40,1,0,12,0,0,0,0,0,0,8,0,0,0,6,7,0,56,0,50,0,0,0,0,0,0,0
minecraft.picked_up.yellow_carpet,0,7,0,0,0,0,0,477,0,0,256,76,0,1,0,0,0,0,0,2,0,28,0,0,0,77,34,0,0,2,0,32,0,0,0,0,231,0,0,0,31,25,5,14,0,227,4,0,0,0,0,0,0
minecraft.picked_up.yellow_concrete,0,35,0,0,0,0,0,253,0,0,1559,826,0,0,0,0,0,0,0,0,0,1586,0,0,0,905,3309,165,0,142,0,0,0,0,0,1,2023,0,0,0,367,621,344,994,0,2613,0,0,0,0,0,0,0
minecraft.picked_up.yellow_concrete_powder,0,1,0,0,0,0,0,2,0,0,470,0,0,0,0,0,0,0,0,0,0,35,0,0,0,186,821,117,0,0,0,0,0,0,0,33,22,0,0,0,92,257,0,192,0,4003,0,0,0,0,0,0,0
