Player Name,Biffa001,Biffa2001,Cleophas,Collen,D_A_I_N_A,Docm77,Donkeyfarm,Etho,HttpsSecure,HypnotizdCam,Keralis1,KingDaddyDMAC,Mrs_Keralis,Mumbo,MumboJumbo,NameOfSamuel,Pungence,PythonGB,PythonGBCam,Spumwackles,Tango,TangoCam,Tinfoilchef,WFRTNews,Xisuma,ZombieCleo,falsesymmetry,hypnotizd,iJevin,impulseSV,joehillssays,monkeyfarm,skyzm,sl1pg8r,snipepager,topmass,truesymmetry,xBCam,xBCrafted,xisumavoid,zueljin
stat.mineBlock.minecraft.ladder,0,111,0,0,0,8,0,18,0,0,0,52,0,109,0,0,0,40,0,2,161,0,64,0,1011,87,1773,73,65,92,118,394,63,554,0,104,0,0,595,0,262
stat.mineBlock.minecraft.lapis_block,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,1,0,0,7,0,2,0,24,32,21,0,0,62,0,0,0,1,0,0,0,0,0,0,0
stat.mineBlock.minecraft.lapis_ore,0,293,0,10,0,10,0,82,0,0,19,254,4,226,0,0,20,178,0,141,337,0,378,0,737,219,898,134,58,315,1,73,50,339,0,520,0,0,662,0,93
stat.mineBlock.minecraft.leaves,0,2593,0,13,0,340,0,705,0,0,17,177,2,2936,0,136,68,2089,0,959,2918,0,1802,0,9082,1061,22807,1065,513,2044,465,1549,304,2453,0,1502,0,0,9549,0,4108
stat.mineBlock.minecraft.leaves2,0,43,0,0,0,127,0,26,0,0,3,3,41,50,0,4,3,57,0,3,197,0,630,0,7149,105,820,103,167,87,847,1836,31,370,0,445,0,0,2538,0,791
stat.mineBlock.minecraft.lever,0,82,0,0,0,7,0,6,0,0,6,50,0,54,0,0,0,1,0,0,95,0,31,0,112,11,127,4,111,94,0,72,0,59,0,2,0,0,51,0,38
stat.mineBlock.minecraft.light_weighted_pressure_plate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.mineBlock.minecraft.log,0,5204,0,43,0,70,0,2274,0,0,35,2974,13,14841,0,209,43,1607,0,1207,4139,0,1264,0,19533,4357,24864,6201,4719,2983,601,2192,371,5545,0,3864,0,0,17082,0,13438
stat.mineBlock.minecraft.log2,0,214,0,0,0,74,0,959,0,0,39,0,78,248,0,0,0,292,0,6,633,0,6420,0,17256,1881,6140,568,2645,1245,1147,2801,100,335,0,8101,0,0,4618,0,902
stat.mineBlock.minecraft.melon_block,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18,0,0,0,8,17,0,122,0,0,60,31,0,0,2,0,15,0,24,0,3,0,0,5,0,3
stat.mineBlock.minecraft.monster_egg,0,1,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,14,0,37,0,5,3,261,1,2,3,0,17,6,5,0,0,0,0,8,0,4
stat.mineBlock.minecraft.mossy_cobblestone,0,175,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,1,0,0,139,0,0,0,39,0,216,17,0,99,0,50,60,90,0,191,0,0,655,0,0
stat.mineBlock.minecraft.mycelium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,0,0,0,0,0,7466,0,0,1429,0,0,0,0,0,0,0,0,0,0,0
stat.mineBlock.minecraft.nether_brick,0,1691,0,0,0,5,0,142,0,0,0,0,0,5,0,0,0,176,0,24,9234,0,0,0,31128,3,1599,502,12,1492,111,349,0,2,0,18,0,0,250,0,4725
stat.mineBlock.minecraft.nether_brick_fence,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,515,0,0,0,943,4,226,141,0,60,40,22,0,4,0,0,0,0,12,0,645
stat.mineBlock.minecraft.nether_brick_stairs,0,4,0,0,0,0,0,226,0,0,0,0,0,3,0,0,0,2,0,0,729,0,0,0,187,0,122,0,0,252,9,13,0,0,0,0,0,0,282,0,752
stat.mineBlock.minecraft.netherrack,0,5307,0,0,0,440,0,1105,0,0,0,1593,16,16022,0,0,0,939,0,4312,29292,0,6320,0,72584,26119,152374,4173,1051,25439,3294,7114,0,11488,0,1525,0,0,24300,0,12682
stat.mineBlock.minecraft.noteblock,0,0,0,0,0,2,0,5,0,0,0,0,0,72,0,0,0,0,0,0,3,0,0,0,166,0,0,0,0,44,0,0,0,4,0,0,0,0,0,0,0
stat.mineBlock.minecraft.oak_stairs,0,121,0,0,0,0,0,64,0,0,0,0,0,6,0,6,0,22,0,0,96,0,21,0,168,14,164,15,0,1,0,74,0,12,0,214,0,0,208,0,60
stat.mineBlock.minecraft.obsidian,0,1571,0,0,0,0,0,36,0,0,12,622,0,360,0,0,0,97,0,308,1623,0,1851,0,2422,458,1309,470,53,973,39,217,0,91,0,76,0,0,996,0,106
stat.mineBlock.minecraft.packed_ice,0,80,0,0,0,1128,0,1195,0,0,0,581,0,8075,0,0,0,0,0,0,1844,0,2531,0,2645,1,11428,1456,449,2517,0,21,0,49,0,540,0,0,6214,0,1302
stat.mineBlock.minecraft.piston,0,6,0,0,0,7,0,12,0,0,0,10,0,193,0,0,0,1,0,0,156,0,3,0,297,15,180,1,29,335,0,3,0,1,0,0,0,0,36,0,4
stat.mineBlock.minecraft.planks,0,264,0,0,0,1,0,240,0,0,21,393,0,690,0,34,40,11,0,45,1117,0,438,0,1043,709,2944,51,2593,1371,33,836,275,1450,0,673,0,0,1622,0,777
stat.mineBlock.minecraft.prismarine,0,412,0,0,0,0,0,1,0,0,0,1,0,25,0,0,0,2,0,18,211,0,241,0,542,1457,9645,17948,3,414,0,312,0,79,0,0,0,0,24192,0,257
stat.mineBlock.minecraft.pumpkin,0,6,0,0,0,0,0,14,0,0,4,31,21,259,0,5,0,0,0,10,263,0,230,0,75,130,630,8,2,99,0,65,0,43,0,9,0,0,124,0,44
stat.mineBlock.minecraft.quartz_block,0,3,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,355,0,7,202,0,0,0,596,152,344,0,17,407,93,19,0,139,0,9,0,0,246,0,91
stat.mineBlock.minecraft.quartz_ore,0,1966,0,0,0,63,0,16,0,0,0,1177,0,3656,0,0,0,4837,0,560,7510,0,527,0,8891,2158,11094,136,999,9495,1431,273,0,17633,0,601,0,0,2892,0,1371
stat.mineBlock.minecraft.quartz_stairs,0,70,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,92,0,3,210,0,0,0,207,108,206,0,3,170,0,78,0,588,0,5,0,0,95,0,155
stat.mineBlock.minecraft.rail,0,782,0,0,0,225,0,362,0,0,2,50,0,631,0,0,137,2,0,0,985,0,882,0,2829,22,1579,4,189,1010,0,1117,89,768,0,67,0,0,2139,0,530
stat.mineBlock.minecraft.red_flower,0,153,0,5,0,6,0,1,0,0,8,3,3,43,0,9,0,110,0,48,158,0,23,0,475,244,768,0,4,89,1,63,10,134,0,40,0,0,521,0,332
stat.mineBlock.minecraft.red_mushroom,0,26,0,1,0,0,0,7,0,0,0,9,0,2,0,0,3,0,0,7,29,0,27,0,71,11,61,4,7,0,1,46,0,87,0,6,0,0,4,0,13
stat.mineBlock.minecraft.red_mushroom_block,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,99,53,614,0,1,0,0,4681,0,0,0,47,0,0,101,0,0
stat.mineBlock.minecraft.red_sandstone,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,206,0,0,0,459,0,9,0,0,0,0,0,0,0,0,39,0,0,49,0,33
stat.mineBlock.minecraft.red_sandstone_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,175,0,89
stat.mineBlock.minecraft.redstone_block,0,10,0,0,0,2,0,17,0,0,0,10,0,290,0,0,0,11,0,136,474,0,1,0,908,5,171,65,4,483,0,11,0,41,0,4,0,0,57,0,59
stat.mineBlock.minecraft.redstone_lamp,0,88,0,0,0,19,0,1,0,0,0,3,0,80,0,0,0,0,0,0,127,0,3,0,104,1,125,77,253,130,0,12,0,32,0,2,0,0,5,0,101
stat.mineBlock.minecraft.redstone_ore,0,1322,0,31,0,31,0,567,0,0,6,933,7,1587,0,0,33,796,0,853,1278,0,2812,0,3247,585,2952,723,215,2104,0,226,159,1326,0,3107,0,0,2368,0,670
stat.mineBlock.minecraft.redstone_torch,0,45,0,0,0,24,0,61,0,0,0,69,0,176,0,0,0,1,0,0,675,0,32,0,207,4,346,2,74,220,0,176,2,67,0,16,0,0,167,0,134
stat.mineBlock.minecraft.sand,0,14658,0,0,0,1540,0,61,0,0,0,6759,0,12977,0,1095,0,812,0,4775,21091,0,7554,0,66082,14724,58952,29777,444,15631,553,6427,1931,11491,0,1673,0,0,67046,0,2813
stat.mineBlock.minecraft.sandstone,0,150,0,0,0,0,0,0,0,0,0,373,0,7682,0,3,0,61,0,0,1543,0,3673,0,25180,3652,46088,6246,10,725,195,28,1,12,0,336,0,0,9088,0,2114
stat.mineBlock.minecraft.sandstone_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,128,0,3,0,43,157,831,0,0,3,3,0,0,1,0,0,0,0,732,0,328
stat.mineBlock.minecraft.sapling,0,72,0,1,0,2,0,27,0,0,4,17,4,24,0,2,0,17,0,1,30,0,39,0,427,40,376,22,71,15,7,29,3,16,0,1,0,0,94,0,34
stat.mineBlock.minecraft.sea_lantern,0,96,0,0,0,4,0,98,0,0,1,47,0,301,0,0,0,33,0,0,462,0,286,0,849,168,559,123,5,1274,4,113,0,406,0,45,0,0,1355,0,249
stat.mineBlock.minecraft.slime,0,10,0,0,0,19,0,5,0,0,0,198,0,141,0,0,0,2,0,10,225,0,212,0,1018,174,748,7,11,543,0,45,0,264,0,35,0,0,118,0,403
stat.mineBlock.minecraft.snow,0,0,0,0,0,126,0,3,0,0,0,59,0,761,0,0,0,0,0,1382,180,0,31,0,40,2373,667,14,107,33,0,0,0,91,0,2748,0,0,48,0,0
stat.mineBlock.minecraft.snow_layer,0,231,0,0,0,854,0,0,0,0,66,3,17,10098,0,0,0,0,0,14865,2375,0,17,0,3134,24001,13822,0,426,3791,33,44,3,3823,0,375,0,0,131,0,90
stat.mineBlock.minecraft.soul_sand,0,152,0,0,0,3,0,20,0,0,0,95,0,421,0,0,0,30,0,817,2213,0,336,0,2358,139,2418,128,137,111,46,0,0,311,0,80,0,0,773,0,345
stat.mineBlock.minecraft.sponge,0,344,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,1018,3526,2,0,0,336,0,0,0,0,0,0,3348,0,0
stat.mineBlock.minecraft.spruce_fence,0,97,0,0,0,0,0,205,0,0,0,8,0,130,0,0,0,27,0,0,21,0,32,0,184,46,403,2,5785,32,0,11,1,105,0,3,1,0,290,0,58
stat.mineBlock.minecraft.spruce_fence_gate,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,14,1,27,0,0,0,0,2,0,1,0,0,13,0,1
stat.mineBlock.minecraft.spruce_stairs,0,207,0,0,0,0,0,233,0,0,0,61,0,90,0,0,0,0,0,0,284,0,0,0,637,0,627,17,847,65,0,38,17,482,0,2,0,0,490,0,51
stat.mineBlock.minecraft.stained_glass,0,80,0,0,0,68,0,0,0,0,0,696,0,227,0,0,0,172,0,2,252,0,367,0,2017,998,1474,112,4,551,0,43,38,1450,0,38,0,0,5094,0,265
stat.mineBlock.minecraft.stained_glass_pane,0,3,0,0,0,6,0,0,0,0,0,10,0,84,0,0,0,0,0,0,288,0,104,0,526,22,811,0,32,119,0,177,0,691,0,66,0,0,998,0,261
stat.mineBlock.minecraft.stained_hardened_clay,0,3600,0,0,0,1508,0,3,0,0,1,270,0,8736,0,0,0,1698,0,13,8057,0,146,0,10433,3378,22471,12,6,16799,991,1356,0,400,0,2769,0,0,14859,0,1077
stat.mineBlock.minecraft.sticky_piston,0,11,0,0,0,56,0,56,0,0,0,66,0,365,0,0,0,0,0,7,204,0,19,0,445,0,147,69,20,592,0,41,0,81,0,18,0,0,148,0,85
stat.mineBlock.minecraft.stone,0,67589,0,662,0,11931,0,49897,0,0,1571,76616,89,179953,0,622,2753,28797,0,132258,210403,0,104491,0,345128,36913,380345,179284,77083,151474,18268,44461,7794,96467,0,102802,0,0,298599,0,82836
stat.mineBlock.minecraft.stone_brick_stairs,0,368,0,0,0,5,0,239,0,0,0,72,0,16,0,0,0,142,0,1,1206,0,65,0,558,118,1767,0,408,394,4,823,4,230,0,154,0,0,769,0,64
stat.mineBlock.minecraft.stone_button,0,5,0,0,0,14,0,1,0,0,0,3,0,69,0,0,0,0,0,0,8,0,3,0,23,3,95,2,0,32,0,23,0,7,0,18,0,0,59,0,15
stat.mineBlock.minecraft.stone_pressure_plate,0,8,0,0,0,4,0,3,0,0,0,9,0,26,0,0,0,0,0,0,22,0,2,0,20,0,45,0,5,49,0,5,0,9,0,3,0,0,34,0,2
stat.mineBlock.minecraft.stone_slab,0,1766,0,0,0,116,0,612,0,0,4,3462,3,6829,0,0,0,450,0,102,10747,0,276,0,22483,802,13215,344,484,5358,185,2203,16,2648,0,593,0,0,5974,0,2680
stat.mineBlock.minecraft.stone_slab2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,203,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,25
stat.mineBlock.minecraft.stone_stairs,0,84,0,0,0,1,0,125,0,0,0,0,0,153,0,0,2,20,0,0,125,0,37,0,297,2,442,0,34,13,45,52,4,68,0,28,0,0,313,0,3
stat.mineBlock.minecraft.stonebrick,0,682,0,0,0,134,0,1171,0,0,9,2022,0,1455,0,0,0,251,0,76,2869,0,200,0,3119,179,6112,7,1462,2063,45,5143,96,249,0,341,0,0,4828,0,269
stat.mineBlock.minecraft.tallgrass,0,761,0,9,0,92,0,167,0,0,78,59,21,637,0,53,220,173,0,229,1827,0,707,0,4417,1795,11141,133,136,2013,99,1427,371,2669,0,470,0,0,5898,0,2042
stat.mineBlock.minecraft.tnt,0,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,123,0,2,0,51,0,5,2,1,46,0,0,0,2,0,1,0,0,50,0,31
stat.mineBlock.minecraft.torch,0,965,0,12,0,35,0,297,0,0,44,981,7,743,0,10,17,237,0,355,2156,0,2827,0,3768,269,7501,3531,334,632,277,1438,59,1404,0,795,1,0,7677,1,1126
stat.mineBlock.minecraft.trapped_chest,0,18,0,0,0,0,0,0,0,0,0,12,0,190,0,0,0,2,0,0,107,0,1,0,144,0,42,92,62,15,0,9,0,5,0,6,0,0,126,0,28
stat.mineBlock.minecraft.tripwire_hook,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,32,0,8,0,1,34,0,13,0,0,0,0,0,0,5,0,14
stat.mineBlock.minecraft.vine,0,8,0,0,0,9,0,170,0,0,0,0,0,249,0,0,0,0,0,35,948,0,767,0,661,140,2743,10,288,236,3,544,0,259,0,11,0,0,727,0,397
stat.mineBlock.minecraft.waterlily,0,5,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,65,0,125,804,0,318,0,329,20,302,7,1,322,10,1,1,69,0,0,0,0,171,0,89
stat.mineBlock.minecraft.web,0,161,0,0,0,0,0,14,0,0,22,26,0,41,0,0,59,41,0,0,147,0,285,0,43,0,499,0,0,121,0,16,2,61,0,314,0,0,340,0,85
stat.mineBlock.minecraft.wooden_button,0,15,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,22,0,5,0,39,2,50,0,4,39,0,25,0,4,0,3,0,0,23,0,24
stat.mineBlock.minecraft.wooden_pressure_plate,0,2,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,14,0,1,0,29,0,11,0,5,14,0,7,0,1,0,5,0,0,8,0,21
stat.mineBlock.minecraft.wooden_slab,0,381,0,0,0,17,0,129,0,0,1,8,0,614,0,0,0,10,0,34,1729,0,52,0,3798,53,2622,91,381,1080,41,452,0,183,0,233,0,0,5059,0,2144
stat.mineBlock.minecraft.wool,0,191,0,0,0,4,0,283,0,0,7,209,5,2983,0,0,0,247,0,1566,510,0,711,0,1501,292,1646,13,33,156,7,427,0,877,0,63,0,0,499,0,1949
stat.mineBlock.minecraft.yellow_flower,0,15,0,0,0,6,0,1,0,0,0,5,0,35,0,1,2,3,0,0,80,0,7,0,319,221,889,0,6,230,0,125,31,58,0,12,0,0,288,0,86
stat.minecartOneCm,0,7690213,0,0,10712,1721129,0,2286478,0,0,99522,1859002,19612,42031000,0,0,10627,5301384,0,195050,17986603,0,47570119,0,25552259,4018609,63733513,1183574,4607349,17308918,326067,13721161,86251,29889588,392710,4204287,0,0,36055915,15757,11148422
stat.mobKills,0,67029,0,75,0,3144,0,6990,0,0,338,21928,34,51190,0,105,407,18121,0,150149,48208,0,66527,0,351930,28606,94351,56746,34565,97499,2782,13429,781,48179,1,21166,1,0,93055,11,25989
stat.noteblockPlayed,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,125,0,0,0,0,19,0,0,0,394,0,0,0,0,0,0,0
stat.noteblockTuned,0,0,0,0,0,440,0,1,0,0,0,0,0,111,0,0,0,33,0,0,151,0,0,0,62,0,10,0,1,51,0,1,0,651,0,0,0,0,6,0,0
stat.pigOneCm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.playOneMinute,1755001,16931879,507136,522658,4327828,3091197,493761,6778910,2003995,508358,1558765,12326170,657198,36772996,4279417,563638,791258,7907755,7551,11349512,76111950,7430102,30617837,814744,113306155,12041934,93736828,14761888,9962604,48582896,4146465,15440674,1383946,23627917,1295855,9738118,21247816,3718651,78387454,5839994,29552286
stat.playerKills,0,22,0,0,0,1,0,0,0,0,1,15,1,9,0,0,0,5,0,1,19,0,1,0,38,0,34,4,0,26,0,1,0,12,0,4,12,0,23,2,9
stat.recordPlayed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
stat.sprintOneCm,5109,34002223,0,175183,24487,8117044,0,14647179,0,0,2483073,20009857,105974,66117274,3720,1282321,1559377,22486381,0,13595989,91881792,0,18700258,0,177040263,30189839,233151562,23504088,27309708,87782647,9186604,23994354,3263080,53350967,17035,27674944,77727,287,162643253,38978,48227899
stat.swimOneCm,7555,1814163,0,41517,11718,276883,12073,330118,4644,7916,143480,1255535,65896,4433993,38652,85225,182374,893299,0,2179489,8507355,81105,3768495,7539,4931734,641664,8774862,2117356,1052054,6384112,431000,4190195,280414,997782,17196,1275282,199600,124265,17907521,33509,2481866
stat.talkedToVillager,0,47,0,0,0,180,0,5,0,0,0,0,0,0,0,0,0,66,0,4,504,0,346,0,1022,10,214,6,511,645,1,1,3,7,0,10,0,0,648,0,151
stat.timeSinceDeath,1755001,3288643,507136,240724,4327828,137391,493761,109317,2003995,508358,1090408,1480899,320894,994908,4279417,563638,791258,57,7551,5069,145035,7430102,287277,814744,49447,1391814,136427,129724,9738360,203743,633141,3813384,207619,787646,1295854,451945,6480,3718651,3898780,4707507,164395
stat.tradedWithVillager,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,217,0,0,1637,0,885,0,1422,16,584,0,675,1584,0,0,0,0,0,4,0,0,688,0,98
stat.trappedChestTriggered,0,639,0,0,0,55,0,167,0,0,0,5,0,5495,0,4,0,249,0,0,6143,0,493,0,7611,100,9787,47,3514,3422,23,114,0,161,0,151,4,0,3229,3,2203
stat.treasureFished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,28,0,0
stat.useItem.minecraft.acacia_door,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,311,1,48,0,0,35,8,0,0,0,0,2,0,0,75,0,2
stat.useItem.minecraft.acacia_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,188,7,9,0,0,0,0,0,0,0,0,1,0,0,58,0,70
stat.useItem.minecraft.acacia_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
stat.useItem.minecraft.acacia_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,576,11,49,0,0,0,132,0,0,0,0,0,0,0,34,0,11
stat.useItem.minecraft.activator_rail,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,6,0,167,0,0,33,0,6,0,4,0,0,0,0,22,0,0
stat.useItem.minecraft.anvil,0,18,0,0,0,4,0,3,0,0,0,19,0,10,0,0,0,8,0,27,47,0,30,0,294,12,231,8,31,105,1,10,0,24,0,18,0,0,52,1,36
stat.useItem.minecraft.apple,0,0,0,0,0,0,0,6,0,0,1,4,0,3,0,0,2,1,0,0,1,0,5,0,48,24,4,7,7,5,2,3,7,1,0,4,0,0,4,0,65
stat.useItem.minecraft.armor_stand,0,176,0,0,0,1,0,0,0,0,0,6,0,125,0,0,0,14,0,28,26,0,1,0,28,3,156,0,9,67,0,4,0,7,0,1,0,0,31,0,66
stat.useItem.minecraft.baked_potato,0,270,0,0,0,0,0,0,0,0,0,53,0,678,0,126,60,193,0,410,2739,0,208,0,666,181,3554,14,84,531,102,45,104,492,0,471,0,0,1819,0,132
stat.useItem.minecraft.banner,0,29,0,0,0,0,0,0,0,0,14,0,0,30,0,0,0,0,0,9,107,0,22,0,612,37,902,0,0,38,0,38,0,31,0,0,0,0,108,0,180
stat.useItem.minecraft.beacon,0,11,0,0,0,0,0,3,0,0,0,2,0,8,0,0,0,2,0,1,31,0,0,0,178,0,65,5,9,26,0,0,0,4,0,2,0,0,46,0,7
stat.useItem.minecraft.bed,0,27,0,3,0,4,0,4,0,0,5,21,2,24,0,13,1,12,0,7,45,0,22,0,29,29,170,15,5,17,13,36,1,43,0,12,0,0,23,0,53
stat.useItem.minecraft.bedrock,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
stat.useItem.minecraft.beef,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,2,6,0,10,0,0,2,0,8
stat.useItem.minecraft.birch_door,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,8,0,1,0,6,0,43,0,0,14,14,0,0,0,0,4,0,0,14,0,4
stat.useItem.minecraft.birch_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,277,30,49,0,20,0,0,191,0,0,0,0,0,0,236,0,49
stat.useItem.minecraft.birch_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
stat.useItem.minecraft.birch_stairs,0,0,0,0,0,0,0,54,0,0,0,0,0,152,0,0,0,0,0,0,88,0,110,0,989,74,149,0,5,404,0,1,0,7,0,0,0,0,133,0,447
stat.useItem.minecraft.boat,0,59,0,0,0,2,0,6,0,0,6,5,0,2,0,0,2,1,0,5,6,0,8,0,15,7,74,27,0,7,0,115,3,4,0,0,0,0,39,0,39
stat.useItem.minecraft.bookshelf,0,0,0,0,0,0,0,0,0,0,0,72,0,39,0,0,0,67,0,61,50,0,66,0,288,0,190,0,95,31,0,38,0,33,0,37,0,0,97,0,299
stat.useItem.minecraft.bow,0,967,0,0,0,142,0,30,0,0,16,274,66,220,0,3,26,415,0,148,2206,0,485,0,2115,117,2121,779,372,4185,13,939,35,867,0,1004,0,0,4551,0,1238
stat.useItem.minecraft.bread,0,9,0,0,0,20,0,0,0,0,2,0,0,88,0,2,18,9,0,17,30,0,16,0,672,30,5,2,14,12,87,29,55,24,0,68,0,0,0,0,26
stat.useItem.minecraft.brewing_stand,0,15,0,0,0,0,0,3,0,0,0,2,0,4,0,0,0,5,0,4,43,0,2,0,55,2,67,3,7,28,0,6,0,0,0,9,0,0,15,0,2
stat.useItem.minecraft.brick_block,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,15,37,0,51,0,4,0,1523,0,1,0,1118,0,0,0,0,0,0,0,1,0,0
stat.useItem.minecraft.brick_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,732,0,0,0,52,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.brown_mushroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,13,0,42,1,0,0,0,24,0,1,0,0,0,0,2,0,0
stat.useItem.minecraft.brown_mushroom_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,114,0,70,0,0,25,0,1264,0,0,0,1,0,0,0,0,0
stat.useItem.minecraft.bucket,0,635,0,3,0,137,0,142,0,0,14,992,0,814,0,80,45,162,0,443,1821,0,1562,0,4286,586,4776,2609,743,856,124,1339,4,932,0,445,0,0,4388,0,783
stat.useItem.minecraft.cactus,0,21,0,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,18,54,0,153,0,575,187,48,3,6,15,0,49,0,25,7,2,0,0,19,0,0
stat.useItem.minecraft.cake,0,0,0,0,0,7,0,8,0,0,0,0,0,17,0,0,0,0,0,7,55,0,15,0,0,0,2,0,0,45,0,0,0,0,0,0,0,0,20,0,0
stat.useItem.minecraft.carpet,0,1016,0,0,0,1,0,139,0,0,8,1,0,187,0,0,0,44,0,0,924,0,1057,0,5536,380,6985,0,53,2937,0,69,0,257,0,186,0,0,1885,0,5409
stat.useItem.minecraft.carrot,0,355,0,26,0,64,0,1,0,0,0,225,0,535,0,262,96,177,0,321,2879,0,8548,0,12562,17,1581,95,1993,949,457,90,112,508,0,184,0,0,1731,0,319
stat.useItem.minecraft.carrot_on_a_stick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.cauldron,0,0,0,0,0,2,0,13,0,0,0,0,0,50,0,0,0,0,0,5,61,0,0,0,783,3,144,0,0,91,0,0,0,0,0,0,0,0,25,0,15
stat.useItem.minecraft.chest,0,643,0,3,0,96,0,49,0,0,48,328,2,1183,0,11,9,172,0,293,3088,0,398,0,2201,273,2444,497,722,887,69,207,15,789,1,317,0,0,1226,4,209
stat.useItem.minecraft.chest_minecart,0,69,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,243,0,28,0,48,31,0,1,0,0,0,6,0,0,30,0,6
stat.useItem.minecraft.chicken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
stat.useItem.minecraft.clay,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,3,0,162,0,32,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,103
stat.useItem.minecraft.coal_block,0,10,0,0,0,0,0,0,0,0,0,5,0,24,0,0,0,23,0,8,21,0,0,0,26,98,98,8,0,324,5,0,0,0,0,0,0,0,94,0,74
