Player Name,BadTimeWithScar,BarryBoss1234,BdoubleO100,CamM77,Cub_Cam,Docm77,Etho,GoodTimeWithScar,Grian,Helsknight_,HermitcraftAlt,HumanCleo,HypnotizdCam,ImpulseCam,Jevination,Kamalis1,Keralis1,Mumbo,MumboJumbo,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,VintageB_Roll,VintageBeef,WellsGlazes,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,cubfan135,falsesymmetry,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,renthebob,truesymmetry,xBCam,xBCrafted,xisumavoid
minecraft.used.dark_oak_boat,0,0,2,0,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,8,4,0,11,0,0,0,0,0,0,0
minecraft.used.dark_oak_button,0,0,21,0,0,10,0,13,87,0,0,0,0,0,0,0,93,0,0,50,11,0,5,0,0,0,0,0,0,0,0,4,0,0,1,104,1,0,196,2,0,10,0,0,0,0,0,1390,0
minecraft.used.dark_oak_door,0,0,150,0,0,0,0,19,0,0,0,0,0,0,0,0,94,0,1,52,20,0,8,0,0,0,0,21,0,0,0,39,0,1,0,28,0,0,0,18,0,5,56,0,0,0,0,16,0
minecraft.used.dark_oak_fence,0,0,1552,0,0,62,85,807,1977,0,0,0,0,0,0,0,1103,0,0,1490,44,0,219,0,0,0,0,8,0,0,5,153,0,44,244,308,18,0,1,64,0,35,150,0,0,0,0,333,0
minecraft.used.dark_oak_fence_gate,0,0,474,0,0,20,0,36,1357,0,0,0,0,0,0,0,285,0,0,1637,0,0,56,0,0,0,0,2,0,0,3,63,0,34,0,53,10,98,567,52,0,1,5,0,0,0,0,29,0
minecraft.used.dark_oak_leaves,0,0,159,0,0,282,226,1372,50,0,0,0,0,0,0,0,1732,0,0,11,0,0,41,0,0,0,0,23,0,0,0,1,0,9,0,823,0,5,0,0,0,0,4,0,0,0,0,0,0
minecraft.used.dark_oak_log,0,0,4185,0,0,146,5332,4825,3025,0,0,0,0,0,0,0,1156,0,30,794,1291,0,1356,0,0,0,0,4,0,0,10,1145,0,52,1462,1611,0,137,24,434,0,272,103,0,0,0,0,1258,0
minecraft.used.dark_oak_planks,0,0,8239,0,0,122,477,430,12345,0,0,0,0,0,0,0,2453,0,6,4452,2718,0,1102,0,0,0,0,101,0,0,14,363,0,285,931,842,42,0,65,1531,0,1004,282,0,0,0,0,58,0
minecraft.used.dark_oak_pressure_plate,0,0,4,0,0,2,0,4,6,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,14,0,6,0,19,0,0,0,0,0,1,0,0,0,0,0,2,0
minecraft.used.dark_oak_sapling,0,0,1035,0,0,69,1498,1247,1458,0,0,0,0,0,0,0,14,0,0,3749,72,0,2,0,0,0,0,0,0,0,0,72,0,22,81,10,4,31,0,0,0,0,30,0,0,0,0,0,0
minecraft.used.dark_oak_sign,0,0,124,0,0,4,69,144,140,0,0,0,0,0,0,0,59,0,0,85,18,0,121,0,0,0,0,10,0,0,40,27,0,13,3,35,9,1,34,43,0,52,9,0,0,0,0,2,0
minecraft.used.dark_oak_slab,0,0,3253,0,0,608,1304,1990,4661,0,0,0,0,0,0,0,2177,0,81,3958,8454,0,958,0,0,0,0,97,0,0,34,927,0,71,572,3029,20,0,0,476,0,750,397,0,0,0,0,856,0
minecraft.used.dark_oak_stairs,0,0,1824,0,0,392,535,1500,3294,0,0,0,0,0,0,0,1383,0,73,1880,837,0,226,0,0,0,0,81,0,0,17,444,0,64,328,1319,10,0,0,547,0,8,576,0,0,0,0,102,0
minecraft.used.dark_oak_trapdoor,0,0,930,0,0,272,494,1178,942,0,0,0,0,0,0,0,3156,0,0,195,105,0,77,0,0,0,0,375,0,0,71,281,0,9,6,491,22,1024,1008,933,0,156,137,0,0,0,0,428,0
minecraft.used.dark_oak_wood,0,0,435,0,0,35,479,2308,46,0,0,0,0,0,0,0,1556,0,0,263,23,0,13,0,0,0,0,0,0,0,0,7,0,2,110,124,0,0,0,1,0,0,0,0,0,0,0,0,0
minecraft.used.dark_prismarine,0,165,112,0,0,0,599,2190,23129,0,0,0,0,0,0,0,623,0,127,34,0,0,1,0,0,0,0,14,0,0,0,80,0,6,276,3166,3531,134,95,1077,0,0,28,0,0,0,0,2,0
minecraft.used.dark_prismarine_slab,0,0,39,0,0,0,605,450,808,0,0,0,0,0,0,0,1850,0,306,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,718,1966,0,0,0,0,0,9,0,0,0,0,0,14,0
minecraft.used.dark_prismarine_stairs,0,0,80,0,0,0,105,12,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,6,0,0,0,217,0,0,467,399,0,0,0,0,0,0,0,0,0,0,0,8,0
minecraft.used.daylight_detector,0,0,7,0,0,0,29,103,5,0,0,0,0,0,0,0,239,0,3,164,3,0,2,0,0,0,0,28,0,0,0,11,0,38,0,41,128,5,11,5,0,9,170,0,0,0,0,142,0
minecraft.used.dead_brain_coral_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dead_brain_coral_fan,0,0,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dead_bubble_coral_fan,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dead_bush,0,0,85,0,0,0,91,16,0,0,0,0,0,0,0,0,28,0,0,160,0,0,8,0,0,0,0,14,0,0,5,221,0,0,3,252,37,103,0,2,0,3,0,0,0,0,0,26,0
minecraft.used.dead_fire_coral_block,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dead_fire_coral_fan,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dead_horn_coral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dead_horn_coral_block,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0
minecraft.used.dead_horn_coral_fan,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dead_tube_coral,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dead_tube_coral_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dead_tube_coral_fan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.detector_rail,0,0,13,0,0,91,19,6,10,0,0,0,0,0,0,0,2,0,19,12,6,0,19,0,0,0,0,1,0,0,2,39,0,9,0,8,55,86,0,12,0,44,25,0,0,0,0,21,0
minecraft.used.diamond_axe,0,0,18279,0,0,21544,65625,107267,57261,0,0,0,0,0,0,0,33691,0,13893,86993,38265,0,32316,0,3232,0,0,27663,0,0,2429,32913,0,11894,6233,28229,29326,15685,6331,23710,0,19141,1962,0,0,0,0,20841,0
minecraft.used.diamond_block,0,0,659,0,0,304,293,1519,2232,0,0,0,0,0,0,0,473,0,186,61,12,0,72,0,0,0,0,43,0,0,29,581,0,2,67,681,27,23,480,505,0,1663,14,0,0,0,0,221,0
minecraft.used.diamond_hoe,0,0,15043,0,0,1,41875,863,8549,0,0,0,0,0,0,0,4133,0,6904,3349,20415,0,1994,0,0,0,0,1154,0,0,0,1,0,5,2549,188,22979,738,1527,7272,0,16090,0,0,0,0,0,134,0
minecraft.used.diamond_ore,0,0,12,0,0,584,325,976,530,0,0,0,0,0,0,0,3987,0,123,136,989,0,80,0,0,0,0,21,0,0,9,84,0,162,415,2469,269,986,2255,108,0,4606,9,0,0,0,0,395,0
minecraft.used.diamond_pickaxe,0,33,105970,0,0,49364,352797,933411,387960,0,0,0,0,0,0,0,379444,0,649285,194909,206030,0,855373,0,74063,0,0,174411,0,0,131354,433571,0,217697,84142,498310,1247046,202324,314950,1037584,0,167330,12958,0,0,0,0,326102,0
minecraft.used.diamond_shovel,0,0,57140,0,0,16410,146306,707467,292160,0,0,0,0,0,0,0,231321,0,169083,77955,105804,0,246638,0,7829,0,0,99182,0,0,22077,184433,0,24716,11234,136311,537072,110645,99377,238859,0,154147,11648,0,0,0,0,129902,0
minecraft.used.diamond_sword,0,17,1480,0,0,3263,10784,41535,10663,0,0,0,0,0,0,0,35528,0,3207,13878,10952,0,18737,0,218,0,0,18058,0,0,3160,87154,0,10396,4100,25581,16798,16516,23362,32157,0,10114,8169,0,0,0,0,9704,0
minecraft.used.diorite,0,0,1761,0,0,847,771,325,561,0,1,0,0,0,0,0,4323,0,308,497,446,0,1264,0,37,0,0,2829,0,0,222,439,0,217,225,755,2568,152,4532,315,0,168,193,0,0,0,0,471,0
minecraft.used.diorite_slab,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,128,0,0,0,0,317,0,0,0,5,0,0,0,0,0,0,0,8,0,0,2536,0,0,0,0,1064,0
minecraft.used.diorite_stairs,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,61,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,293,0
minecraft.used.diorite_wall,0,0,301,0,0,94,4,157,12,0,0,0,0,0,0,0,116,0,0,0,0,0,231,0,0,0,0,438,0,0,0,273,0,0,0,72,0,0,0,9,0,0,6,0,0,0,0,257,0
minecraft.used.dirt,0,27,47128,0,0,5341,16624,219888,49324,9,0,0,0,0,0,0,20004,0,27915,44113,14897,0,27823,0,526,0,0,6570,0,0,3170,38383,0,14826,6827,21880,81539,68327,21544,58803,0,28491,44876,0,0,0,0,25536,0
minecraft.used.dispenser,0,0,153,0,0,26,315,154,113,0,0,0,0,0,0,0,226,0,271,204,35,0,536,0,0,0,0,184,0,0,26,372,0,112,10,355,41,37,95,282,0,167,154,0,0,0,0,33,0
minecraft.used.dragon_egg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dragon_head,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,3,0,0,0,0,1,0,0,0,6,0,3,2,2,0,0,0,1,0,6,0,0,0,0,0,1,0
minecraft.used.dried_kelp,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,151,0,0,0,205,0,146,75,190,93,37,0,0,0,137,100,0,0,0,0,57,0
minecraft.used.dried_kelp_block,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7450,0,0,0,12183,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.dropper,0,0,52,0,0,88,541,245,56,0,0,0,0,0,0,0,708,0,925,93,701,0,1217,0,4,0,0,36,0,0,12,872,0,280,7,914,5,24,256,326,0,669,27,0,0,0,0,25,0
minecraft.used.egg,0,0,170,0,0,30,29,29,1703,0,0,0,0,0,0,0,39,0,37,41,249,0,360,0,0,0,0,1707,0,0,6,590,0,2727,131,378,48,11,10,131,0,25,1443,0,0,0,0,259,0
minecraft.used.emerald_block,0,0,15,0,0,9,2061,0,0,0,0,0,0,0,0,0,5,0,38,10,129,0,24,0,0,0,0,0,0,0,0,72,0,4,0,3131,1,1652,4764,121,0,13,182,0,0,0,0,0,0
minecraft.used.emerald_ore,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,42,0,22,2,0,0,14,0,0,0,0,0,0,0
minecraft.used.enchanted_golden_apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.used.enchanting_table,0,0,1,0,0,0,9,2,2,0,0,0,0,0,0,0,5,0,3,1,1,0,4,0,0,0,0,9,0,0,0,16,0,19,1,16,7,3,5,4,0,3,1,0,0,0,0,1,0
minecraft.used.end_crystal,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,99,0,23,0,172,2,0,8,8,0,0,0,0,0,0,0,0,0
minecraft.used.end_rod,0,0,191,0,0,96,422,3545,880,0,0,0,0,0,0,0,1357,0,62,225,6,0,254,0,0,0,0,1297,0,0,0,1677,0,21,30,1874,381,16,180,697,0,373,64,0,0,0,0,334,0
minecraft.used.end_stone,0,0,0,0,0,212,113,50,98,0,0,0,0,0,0,0,0,0,24,0,0,0,494,0,0,0,0,432,0,0,0,398,0,2628,0,1456,3018,0,1746,1081,0,65,51,0,0,0,0,40,0
minecraft.used.end_stone_brick_slab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,103,0,0,0,0,0,0,0,0,1,0,0,0,653,28,0,2620,121,0,0,0,0,0,0,0,0,0
minecraft.used.end_stone_brick_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,0,342,0,0,3,0,0,0,0,0,0,0
minecraft.used.end_stone_brick_wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0
minecraft.used.end_stone_bricks,0,0,0,0,0,0,2,83,2,0,0,0,0,0,0,0,2298,0,21,78,0,0,363,0,0,0,0,1,0,0,0,39,0,9,0,701,1287,3,55061,23,0,193,0,0,0,0,0,0,0
minecraft.used.ender_chest,0,0,256,0,0,41,855,1634,188,0,0,0,0,0,0,0,247,0,388,341,431,0,830,0,4,0,0,33,0,0,525,2338,0,193,15,3852,324,744,335,372,0,1225,31,0,0,0,0,249,0
minecraft.used.ender_eye,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.ender_pearl,0,5,318,0,0,89,1895,175,481,0,0,0,0,0,0,0,84,0,171,2509,73,0,503,0,0,0,0,94,0,0,12,949,0,813,18,472,20,303,220,2896,0,444,3864,0,0,0,0,8,0
minecraft.used.experience_bottle,0,0,195,0,0,53,3,0,1685,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,2616,7,285,2,129,0,740,0,0,0,0,0,3,0
minecraft.used.fern,0,0,951,0,0,0,47,746,88,0,0,0,0,0,0,0,762,0,0,27,13,0,6,0,0,0,0,8,0,0,0,121,0,6,167,527,2,7,0,6,0,0,1044,0,0,0,0,54,0
minecraft.used.filled_map,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,11,0,0,0,0,0,0,0,0,32,0,11,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0
minecraft.used.fire_charge,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.used.fire_coral,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.fire_coral_block,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,84,0,425,0,0,0,0,0,3,0,0,0,0,0,1,0
minecraft.used.fire_coral_fan,0,0,0,0,0,21,16,40,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,11,0,0,0,34,0,0,0,14,6,4,0,0,0,2,0,0,0,0,0,9,0
minecraft.used.firework_rocket,0,50,261,0,0,181,309,3000,8351,0,0,0,0,0,0,0,4983,0,243,689,331,0,951,0,7,0,0,371,0,0,47,382,0,74,236,1302,460,877,968,551,0,400,732,0,0,0,0,751,0
minecraft.used.fishing_rod,0,0,216,0,0,73,233,103,31,0,0,0,0,0,0,0,14200,0,7,1085,16,0,586,0,0,0,0,1623,0,0,0,8,0,440,0,691,131,16,133,153,0,15,150,0,0,0,0,455,0
minecraft.used.fletching_table,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,0,18,0,4,0,8,0,13,0,0,0,0,1,0,0,0,8,0,0,0,11,0,108,0,5,0,358,5,0,0,0,0,1,0
minecraft.used.flint_and_steel,0,0,165,0,0,61,120,448,77,0,0,0,0,0,0,0,9,0,125,261,253,0,342,0,0,0,0,29,0,0,4,884,0,78,23,963,314,68,14,279,0,1284,594,0,0,0,0,196,1
minecraft.used.flower_pot,0,0,269,0,0,8,251,355,93,0,0,0,0,0,0,0,371,0,0,33,102,0,42,0,0,0,0,117,0,0,68,167,0,18,16,163,31,14,1,43,0,13,3,0,0,0,0,8,0
minecraft.used.furnace,0,0,292,0,0,19,52,192,194,1,0,0,0,0,0,0,218,0,624,323,158,0,456,0,22,0,0,93,0,0,71,307,0,624,29,241,965,70,579,108,0,1203,168,0,0,0,0,56,0
minecraft.used.furnace_minecart,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
minecraft.used.gilded_blackstone,0,0,55,0,0,0,0,33,2,0,0,0,0,0,0,0,6,0,10,22,0,0,31,0,0,0,0,0,0,0,0,89,0,4,0,208,0,3,7,12,0,33,0,0,0,0,0,0,8
minecraft.used.glass,0,0,724,0,0,345,434,513,1756,0,0,0,0,0,0,0,3779,0,10488,1129,2060,0,11855,0,1066,0,0,3265,0,0,1,2981,0,8415,833,4397,3416,4386,1204,15081,0,2177,729,0,0,0,0,2047,0
minecraft.used.glass_bottle,0,0,1,0,0,71,336,103,39,0,0,0,0,0,0,0,179,0,24,134,51,0,2894,0,0,0,0,114,0,0,33,6736,0,612,36,763,391,469,262,365,0,170,158,0,0,0,0,47,0
minecraft.used.glass_pane,0,0,26,0,0,5,76,2,8,0,0,0,0,0,0,0,1021,0,517,168,4,0,35,0,1079,0,0,858,0,0,0,160,0,86,579,309,26,873,162,0,0,45,125,0,0,0,0,1563,0
minecraft.used.glowstone,0,0,277,0,0,15,268,543,2616,0,0,0,0,0,0,0,62,0,17,3,53,0,1056,0,176,0,0,180,0,0,254,4918,0,106,91,8730,1,97,37,194,0,746,212,0,0,0,0,256,0
minecraft.used.gold_block,0,0,19,0,0,85,161,227,104,0,0,0,0,0,0,0,45,0,553,798,2,0,163,0,1,0,0,937,0,0,2,472,0,35,50,6500,8,613,198,132,0,5903,163,0,0,0,0,0,0
minecraft.used.gold_ore,0,0,0,0,0,0,3,10,12,0,0,0,0,0,0,0,2,0,4,94,0,0,139,0,1,0,0,27,0,0,2,6,0,4,8,17,1,0,8,1,0,47,13,0,0,0,0,0,0
minecraft.used.golden_apple,0,0,0,0,0,2,11,23,9,0,0,0,0,0,0,0,9,0,6,7,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,47,7,0,7,0,0,15,30,0,0,0,0,1,0
minecraft.used.golden_axe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
minecraft.used.golden_carrot,0,3,2807,0,0,949,5951,10091,10379,0,0,0,0,0,0,0,6931,0,3701,6585,1594,0,332,0,97,0,0,108,0,0,500,1325,0,227,409,7710,3731,3,2395,5144,0,6183,1366,0,0,0,0,2190,0
minecraft.used.golden_pickaxe,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0
minecraft.used.golden_shovel,0,0,0,0,0,0,26,0,323,0,0,0,0,0,0,0,336,0,91,132,68,0,46,0,0,0,0,26,0,0,0,0,0,0,19,0,12,0,95,257,0,939,33,0,0,0,0,384,0
minecraft.used.golden_sword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,32,0,0,0,0,0,0
minecraft.used.granite,0,0,3820,0,0,748,884,2855,1271,0,0,0,0,0,0,0,16835,0,113,368,345,0,450,0,30,0,0,766,0,0,137,784,0,258,67,1086,1764,118,2825,327,0,2495,1329,0,0,0,0,421,0
minecraft.used.granite_slab,0,0,184,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,62,0,0,0,327,0,0,0,101,0,0,0,0,0,54,16,0,0,0,0,22,0
minecraft.used.granite_stairs,0,0,153,0,0,0,0,29,1,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,18,0,0,0,111,0,0,0,14,4,0,0,0,0,21,231,0,0,0,0,16,0
minecraft.used.granite_wall,0,0,450,0,0,0,0,157,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,24,0,0,0,237,0,0,0,1552,0,0,0,0,0,0,11,0,0,0,0,222,0
minecraft.used.grass,0,0,4479,0,0,99,164,1251,170,0,0,0,0,0,0,0,8484,0,0,8,148,0,0,0,0,0,0,4,0,0,60,238,0,43,49,882,1,199,0,13,0,0,185,0,0,0,0,409,0
minecraft.used.grass_block,0,8,70538,0,0,515,8400,106036,22529,1,0,0,0,0,0,0,36072,0,15347,2646,5131,0,3347,0,41,0,0,4123,0,0,7369,13838,0,1303,132,16501,3548,5309,1577,5772,0,17049,13238,0,0,0,0,38061,0
minecraft.used.gravel,0,0,838,0,0,404,4700,2537,5122,0,0,0,0,0,0,0,4351,0,316,2040,95,0,950,0,84,0,0,948,0,0,401,3194,0,823,150,4009,8477,3235,407,2597,0,4760,214,0,0,0,0,657,0
minecraft.used.gray_banner,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,0,2,0,0,0,0,10,0
minecraft.used.gray_bed,0,0,54,0,0,1,0,314,434,0,0,0,0,0,0,0,20,0,1,38,3,0,8,0,0,0,0,0,0,0,0,1,0,1,0,24,14,0,0,22,0,1,0,0,0,0,0,0,0
minecraft.used.gray_carpet,0,2,279,0,0,46,552,312,7738,0,0,0,0,0,0,0,6884,0,18,12,280,0,4431,0,0,0,0,635,0,0,0,2236,0,2,954,2496,8505,0,423,840,0,52,1202,0,0,0,0,1251,0
minecraft.used.gray_concrete,0,7,2036,0,0,0,8,24060,17203,0,0,0,0,0,0,0,51323,0,1950,16560,1854,0,4074,0,0,0,0,2604,0,0,176,24985,0,393,142,9979,63984,0,752,1882,0,779,2956,0,0,0,0,14815,1
minecraft.used.gray_concrete_powder,0,77,1257,0,0,15,807,38214,31218,0,0,0,0,0,0,0,32475,0,173,18251,2279,0,7782,0,0,0,0,4863,0,0,512,59013,0,185,20,4187,89919,1,701,4424,0,2669,1666,0,0,0,0,10797,0
minecraft.used.gray_glazed_terracotta,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,17,0,0,0,111,0,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.gray_shulker_box,0,0,691,0,0,59,477,313,13,0,0,0,0,0,0,0,298,0,111,446,92,0,51,0,0,0,0,120,0,0,25,737,0,4,2,970,90,0,0,0,0,5,45,0,0,0,0,27,1
minecraft.used.gray_stained_glass,0,0,107,0,0,0,75,4794,5443,0,0,0,0,0,0,0,14378,0,0,316,1147,0,52,0,0,0,0,0,0,0,0,2196,0,23,0,643,1856,0,0,2961,0,5372,582,0,0,0,0,0,0
minecraft.used.gray_stained_glass_pane,0,0,172,0,0,0,2,243,975,0,0,0,0,0,0,0,595,0,0,2,171,0,6,0,0,0,0,33,0,0,0,114,0,0,14,110,1205,0,0,334,0,408,5,0,0,0,0,0,0
minecraft.used.gray_terracotta,0,0,608,0,0,0,443,6866,747,0,0,0,0,0,0,0,26,0,0,3660,0,0,486,0,0,0,0,1241,0,0,0,233,0,0,0,1364,64,0,0,0,0,0,5,0,0,0,0,0,0
minecraft.used.gray_wool,0,57,797,0,0,0,237,121,12808,0,0,0,0,0,0,0,8554,0,0,2,234,0,1003,0,0,0,0,1802,0,0,4,4418,0,18,10,36,2638,2,73,108,0,9,31,0,0,0,0,7,0
minecraft.used.green_banner,0,0,35,0,0,0,2,99,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.used.green_bed,0,0,532,0,0,9,0,13,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,14,0,0,0,23,0,0,5,0,0,0,19,23,0,10,11,0,0,0,0,0,0
minecraft.used.green_carpet,0,0,568,0,0,12,281,1971,191,0,0,0,0,0,0,0,296,0,258,2,257,0,648,0,0,0,0,60,0,0,1,322,0,2135,1,2206,243,0,1,26,0,275,1556,0,0,0,0,80,0
minecraft.used.green_concrete,0,0,386,0,0,2,22,441,3,0,0,0,0,0,0,0,567,0,132,0,1199,0,1054,0,0,0,0,152,0,0,0,54,0,0,0,3395,924,2,141,77,0,1709,0,0,0,0,0,59,0
minecraft.used.green_concrete_powder,0,0,982,0,0,0,1683,1356,113,42,0,0,0,0,0,0,402,0,16,0,3220,0,10488,0,0,0,0,200,0,0,1,7308,0,20,0,11674,13978,1,539,296,0,1200,0,0,0,0,0,56,0
minecraft.used.green_glazed_terracotta,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,116,0,0,0,0,2,0,0,0,0,80,0,0,0,0,0,0,0
minecraft.used.green_shulker_box,0,0,805,0,0,3,237,45,10,0,0,0,0,0,0,0,42,0,37,114,54,0,80,0,4,0,0,8,0,0,0,232,0,50,0,84,38,4,8,3,0,17,240,0,0,0,0,10,0
