Player Name,BadTimeWithScar,BdoubleO100,Biffa001,Biffa2001,Cub_Cam,Docm77,Etho,EvilXisuma,GoodTimeWithScar,ImpulseCam,Lechaion,Mumbo,MumboJumbo,PythonCam,PythonGB,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,VintageBeef,WFRTNews,WellsGlazes,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,cubfan135,falsesymmetry,iJevin,impulseSV,isGall85,iskall85,joehillssays,renthebob,truesymmetry,xBCam,xBCrafted,xisumavoid
stat.pickup.minecraft.written_book,0,0,0,0,0,1,0,0,22,0,0,0,8,0,33,21,11,0,22,0,8,0,0,0,0,10,22,0,41,0,30,20,3,8,0,16,8,0,0,0,2,0
stat.pickup.minecraft.yellow_flower,0,83,0,13,0,35,8,0,529,0,0,0,547,0,114,88,81,0,61,0,159,33,0,0,0,130,402,0,84,66,1370,421,215,33,0,59,525,0,0,0,231,0
stat.pickup.minecraft.yellow_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,33,0,2,0,0,0,5,0,0,0,0,0
stat.pickup.minecraft.yellow_shulker_box,0,0,0,0,0,4,0,0,108,0,0,0,35,0,52,114,17,0,30,0,4,4,0,0,0,316,313,0,63,0,1311,93,18,0,0,392,157,0,0,0,1,0
stat.pigOneCm,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,456,0,0,288809,0,0,0,0,0,0,0,8895,0,603158,0,94264,0,0,0,0,0,0,0,0,0,0,0
stat.playOneMinute,19446387,10111455,6109737,11813875,21566956,10298093,4830142,43926,96659122,13251428,25442,39429658,118368825,1796883,25658347,56012946,23861857,775963,134708526,26535523,40651636,5462527,892652,95027,614460,41765544,144762956,2257225,35237200,8643044,133191946,68090862,16719402,140255876,3763715,56042428,32134043,2675,24162098,52532,25996250,12239941
stat.playerKills,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,1,2,0,5,0,1,1,1,6,0,15,0,0,0,0,0,0
stat.recordPlayed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,2,0,53,0,0,0,0,0,5,0,0,0,3,0
stat.shulkerBoxOpened,0,759,0,288,0,2702,218,0,55073,10,0,0,6489,0,2637,19940,7170,0,18672,0,1178,123,0,0,0,13530,29038,0,8882,152,52561,28557,5609,22992,4,29820,2422,0,0,0,4209,22
stat.sleepInBed,0,444,0,123,0,193,95,0,1393,0,0,0,668,0,163,793,1004,0,924,0,704,230,0,0,0,1276,566,0,621,301,2761,1067,261,874,0,692,324,0,0,0,180,0
stat.sneakTime,93352,1839392,14799,131487,50363,293422,218062,2331,11156581,56697,480,45962,3579454,21123,1989356,1437874,447260,987,7967393,117396,938648,132919,2353,4429,16126,1553511,4396339,22824,1593318,1079000,12112943,5259282,340798,9767756,59736,1303574,1372016,0,49652,807,1474107,80877
stat.sprintOneCm,26704,13363865,5550,15937539,0,29653064,12460907,28980,173425208,822,1296,852,112398197,0,52947925,90997906,63696884,3554,89677607,18601,33794233,12284970,0,0,1075,140978397,134429311,0,69491806,20529379,266267649,155638442,45487296,117173045,1560,125878561,83868889,1817,0,0,75075709,25258
stat.swimOneCm,48258,2711895,4620,832143,88445,944543,358757,494,10064507,202974,2353,222461,8823124,86646,4933765,5538337,4683187,0,40234058,253002,3187988,1418024,2830,3631,4036,2219014,9180426,37175,5957886,585895,9575429,6522221,2805405,10620747,111307,3640204,2535803,0,220047,0,3955796,93038
stat.talkedToVillager,0,281,0,104,0,359,21,0,631,0,0,0,1489,0,2659,157,288,0,2518,0,2370,32,0,0,0,247,62,0,276,1165,5057,484,1908,1655,0,2215,453,0,0,0,126,0
stat.timeSinceDeath,19446387,4522970,6109737,84893,21566956,2075384,1047374,23899,106123,13251428,24933,39429658,4034253,1796883,108156,494526,11729682,775963,20385,26535523,10287121,1370783,892652,95027,614460,1362455,4212902,2257225,2485449,2334664,383562,29474837,477227,9990249,3763715,7755107,50123,2675,24162098,52532,3760094,38003
stat.tradedWithVillager,0,64,0,123,0,293,0,0,6556,0,0,0,3621,0,1758,76,279,0,6497,0,3548,0,0,0,0,1167,2,0,794,1908,22714,698,2168,6503,0,2772,1170,0,0,0,22,0
stat.trappedChestTriggered,0,12,0,31,0,133,124,0,3901,0,0,0,15229,0,1178,8292,2707,0,10690,0,694,12,0,0,0,6684,1770,0,1819,3,15764,15084,3977,8228,0,1849,585,0,0,0,2320,8
stat.useItem.minecraft.acacia_boat,0,0,0,0,0,0,0,0,19,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,2,0,0,0,7,5,0,0,0,0,0
stat.useItem.minecraft.acacia_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,244,0,0,0,3,3,0,0,0,0,2,0,0,0,1,0
stat.useItem.minecraft.acacia_fence,0,1,0,0,0,5,0,0,18,0,0,0,410,0,139,6,0,0,37,0,0,7,0,0,0,0,316,0,0,0,12,0,0,4,0,66,1,0,0,0,0,0
stat.useItem.minecraft.acacia_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.acacia_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,51,0,0,0,0,896,0,0,0,158,0,0,0,0,0,36,0,0,0,0,0
stat.useItem.minecraft.activator_rail,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,180,4,0,7,0,3,0,0,0,0,0,0
stat.useItem.minecraft.anvil,0,7,0,8,0,3,3,0,41,0,0,0,19,0,17,42,32,0,90,0,16,6,0,0,0,41,137,0,61,3,369,164,28,81,0,62,18,0,0,0,14,1
stat.useItem.minecraft.apple,0,69,0,0,0,3,5,0,101,0,0,0,0,0,2,15,88,0,2,0,3,29,0,0,0,17,6,0,6,5,249,2,0,2,0,21,21,0,0,0,1,0
stat.useItem.minecraft.armor_stand,0,17,0,2,0,0,0,0,42,0,0,0,1,0,47,8,9,0,44,0,0,21,0,0,0,61,56,0,32,28,91,102,4,4,0,113,107,0,0,0,52,0
stat.useItem.minecraft.baked_potato,0,0,0,55,0,0,54,0,91,0,0,0,0,0,155,761,40,0,165,0,454,0,0,0,0,2,1,0,241,64,1975,113,153,0,0,420,1253,0,0,0,123,0
stat.useItem.minecraft.banner,0,39,0,0,0,24,18,0,118,0,0,0,12,0,32,34,39,0,13,0,0,11,0,0,0,86,67,0,13,8,587,121,3,6,0,221,378,0,0,0,34,0
stat.useItem.minecraft.beacon,0,0,0,1,0,2,1,0,33,0,0,0,25,0,5,21,5,0,45,0,0,0,0,0,0,21,86,0,11,0,174,20,4,43,0,24,0,0,0,0,10,0
stat.useItem.minecraft.bed,0,85,0,6,0,6,6,0,48,0,0,0,48,0,9,79,116,0,36,0,26,40,0,0,0,264,164,0,61,25,430,172,32,73,0,84,63,0,0,0,47,0
stat.useItem.minecraft.bedrock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
stat.useItem.minecraft.beef,0,1,0,10,0,5,0,0,3,0,0,0,6,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,1,0,66,34,10,33,0,10,0,0,0,0,0,0
stat.useItem.minecraft.beetroot,0,0,0,0,0,0,0,0,39,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,2,0,414,1,0,0,0,0,92,0,0,0,0,0
stat.useItem.minecraft.beetroot_seeds,0,11,0,25,0,11,0,0,0,0,0,0,1737,0,0,810,101,0,0,0,88,16,0,0,0,0,10,0,534,25,1571,22,13,0,0,0,1600,0,0,0,0,0
stat.useItem.minecraft.beetroot_soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,1,0,0,0,0,364,0,0,0,0,0
stat.useItem.minecraft.birch_boat,0,0,0,21,0,0,5,0,0,0,0,0,3,0,0,4,2,0,1,0,3,0,0,0,0,0,3,0,1,0,46,12,13,0,0,3,5,0,0,0,1,0
stat.useItem.minecraft.birch_door,0,0,0,5,0,0,0,0,7,0,0,0,17,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,27,0,0,0,7,0
stat.useItem.minecraft.birch_fence,0,16,0,140,0,0,0,0,10,0,0,0,4,0,403,23,2,0,122,0,0,25,0,0,0,1,96,0,16,54,71,11,16,46,0,1,35,0,0,0,669,0
stat.useItem.minecraft.birch_fence_gate,0,0,0,2,0,0,0,0,0,0,0,0,58,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,1,0,8,0,0,4,0,0,0,5,0
stat.useItem.minecraft.birch_stairs,0,0,0,9,0,0,4,0,7,0,0,0,4,0,15,0,0,0,3,0,204,0,0,0,0,28,184,0,0,25,159,0,0,0,0,0,36,0,0,0,529,0
stat.useItem.minecraft.black_glazed_terracotta,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,371,1020,0,0,0,0,0,182,0,0,0,0,0
stat.useItem.minecraft.black_shulker_box,0,3,0,0,0,0,0,0,45,0,0,0,91,0,60,179,69,0,38,0,7,0,0,0,0,1,140,0,76,0,354,151,21,0,0,285,40,0,0,0,0,0
stat.useItem.minecraft.blue_glazed_terracotta,0,0,0,0,0,0,0,0,51,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.blue_shulker_box,0,0,0,0,0,0,0,0,154,0,0,0,0,0,15,0,47,0,14,0,4,0,0,0,0,0,126,0,17,0,729,128,22,0,0,116,0,0,0,0,0,0
stat.useItem.minecraft.boat,0,11,0,7,0,4,12,0,14,0,0,0,10,0,15,23,7,0,54,0,5,3,0,0,0,28,63,0,97,81,110,36,24,135,0,44,21,0,0,0,31,3
stat.useItem.minecraft.bone_block,0,0,0,0,0,0,0,0,141,0,0,0,939,0,0,0,5,0,299,0,80,317,0,0,0,1259,2518,0,5,0,1078,97,56,316,0,418,1945,0,0,0,0,3
stat.useItem.minecraft.bookshelf,0,45,0,1,0,0,18,0,44,0,0,0,20,0,197,18,87,0,82,0,52,30,0,0,0,532,121,0,106,18,556,110,60,481,0,75,170,0,0,0,123,0
stat.useItem.minecraft.bow,0,804,0,975,0,1499,586,0,2652,0,0,0,2288,0,1903,1991,1328,0,6508,0,1647,707,0,0,0,513,972,0,1969,66,15646,1168,586,11035,0,2186,329,0,0,0,2225,0
stat.useItem.minecraft.bread,0,3,0,9,0,141,27,0,562,0,0,0,3558,0,346,703,7,0,22,0,0,18,0,0,0,15,23,0,39,7,1327,82,168,20,0,205,1497,0,0,0,3,0
stat.useItem.minecraft.brewing_stand,0,1,0,1,0,1,0,0,6,0,0,0,12,0,8,7,2,0,61,0,4,1,0,0,0,4,10,0,13,0,104,33,3,9,0,13,3,0,0,0,3,0
stat.useItem.minecraft.brick_block,0,0,0,0,0,0,0,0,0,0,0,0,904,0,2205,0,0,0,0,0,446,0,0,0,0,1,0,0,0,0,3670,1943,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.brick_stairs,0,0,0,0,0,0,0,0,0,0,0,0,60,0,393,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,512,296,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.brown_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,73,0,0,0,190,0,0,0,0,0,71,0,0,0,0,0
stat.useItem.minecraft.brown_mushroom,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,241,4,0,1,0,2,0,0,0,0,5,9,0,17,0,48,72,0,0,0,0,14,0,0,0,2,0
stat.useItem.minecraft.brown_mushroom_block,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,14,0,0,20,0,0,0,0,0,0,24,1950,0,26,0,4707,0,0,0,0,223,0,0,0,0,0,0
stat.useItem.minecraft.brown_shulker_box,0,0,0,0,0,0,0,0,128,0,0,0,47,0,45,29,338,0,124,0,0,0,0,0,0,0,397,0,12,0,748,85,0,0,0,391,0,0,0,0,138,0
stat.useItem.minecraft.bucket,0,391,0,438,0,470,123,0,7329,0,0,0,3333,0,2543,969,718,0,2984,3,1822,346,0,0,0,716,2674,0,2349,797,4083,3570,465,1812,0,320,795,0,0,0,1804,0
stat.useItem.minecraft.cactus,0,41,0,12,0,2,2,0,330,0,0,0,644,0,0,386,15,0,66,0,16,0,0,0,0,210,516,0,122,25,53,473,1,339,0,319,25,0,0,0,24,0
stat.useItem.minecraft.cake,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,2,23,27,1,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.carpet,0,70,0,4,0,21,0,0,27290,0,0,0,875,0,723,621,285,0,3123,6,37,29,0,0,0,6758,2023,0,495,90,9946,3818,246,2478,0,8509,4875,0,0,0,3154,0
stat.useItem.minecraft.carrot,0,5,0,138,0,5035,19,0,846,0,0,0,391,0,1035,585,1291,0,594,0,3488,2,0,0,0,112,848,0,133,7562,1986,961,539,4658,0,295,642,0,0,0,1367,0
stat.useItem.minecraft.carrot_on_a_stick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
stat.useItem.minecraft.cauldron,0,2,0,0,0,0,0,0,10,0,0,0,130,0,5,0,14,0,9,0,0,4,0,0,0,19,43,0,6,4,67,97,3,3,0,13,3,0,0,0,6,0
stat.useItem.minecraft.chest,0,101,0,267,0,105,232,0,702,0,0,0,2875,0,691,1608,488,0,2831,0,494,81,0,0,0,1039,1626,0,599,119,1354,1142,1730,1553,0,1069,425,0,0,0,646,2
stat.useItem.minecraft.chest_minecart,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,8,3,0,44,1,22,1,2,0,0,31,0,0,0,0,2,0
stat.useItem.minecraft.chicken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,1,0,0,0,0,0,0,0,0
stat.useItem.minecraft.chorus_flower,0,0,0,0,0,0,0,0,81,0,0,0,22,0,15,58,0,0,0,0,123,0,0,0,0,2,9,0,0,0,1555,0,0,0,0,0,360,0,0,0,0,0
stat.useItem.minecraft.chorus_fruit,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,594,0,1,0,0,0,0,0,247,0,584,0,22,267,0,78,0,13,19,0,0,0,0,0
stat.useItem.minecraft.clay,0,9,0,0,0,0,0,0,6,0,0,0,1111,0,0,0,75,0,7,0,0,0,0,0,0,45,16,0,25,11,1768,465,12,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.coal_block,0,0,0,0,0,29,0,0,89,0,0,0,65,0,7,2,0,0,1,0,3,0,0,0,0,1,530,0,0,64,354,48,0,0,0,39,5,0,0,0,4,0
stat.useItem.minecraft.coal_ore,0,0,0,510,0,30,0,0,1539,0,0,0,2640,0,1811,340,265,0,1234,0,169,20,0,0,0,347,100,0,1269,18,1741,3722,978,1496,0,611,310,0,0,0,114,0
stat.useItem.minecraft.cobblestone,0,8479,0,1071,0,4955,2099,0,15792,0,0,0,13108,0,12125,7671,7504,0,4561,0,72094,3572,0,0,0,17926,25967,0,1714,4407,37867,5354,7098,2725,0,20509,2655,0,0,0,9439,15
stat.useItem.minecraft.cobblestone_wall,0,166,0,0,0,1321,0,0,1068,0,0,0,1373,0,910,1,321,0,122,0,453,777,0,0,0,3103,1497,0,84,88,1072,558,207,1523,0,1206,256,0,0,0,3276,0
stat.useItem.minecraft.command_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
stat.useItem.minecraft.comparator,0,0,0,0,0,93,71,0,45,0,0,0,740,0,6,165,36,0,773,0,69,3,0,0,0,20,854,0,230,0,637,58,3,404,0,378,0,0,0,0,66,0
stat.useItem.minecraft.concrete,0,140,0,251,0,1524,3,0,59939,3,0,0,14367,0,12150,113864,2387,0,7920,0,1745,464,0,0,0,15987,10222,0,1741,1037,82780,52855,217,35626,0,65021,160,0,0,0,652,0
stat.useItem.minecraft.concrete_powder,0,347,0,480,0,1083,0,0,129735,0,0,0,15330,0,13656,161282,23012,0,10644,0,2906,209,0,0,0,14225,20633,0,2712,2630,96578,65128,1286,27726,0,139600,14917,0,0,0,1356,0
stat.useItem.minecraft.cooked_beef,0,19,0,165,0,206,307,0,6699,0,0,0,7,0,64,2398,365,0,2136,0,670,304,0,0,0,488,2319,0,1724,70,1397,1224,1573,1553,0,1975,719,0,0,0,180,0
stat.useItem.minecraft.cooked_chicken,0,6,0,0,0,13,63,0,64,0,0,0,44,0,1498,13,32,0,1702,0,66,2,0,0,0,39,113,0,284,539,2120,91,0,409,0,48,92,0,0,0,1933,0
stat.useItem.minecraft.cooked_fish,0,0,0,368,0,1561,0,0,388,1,0,0,4849,0,646,1671,1081,0,108,0,0,39,0,0,0,6545,472,0,29,0,1079,8417,35,4602,0,3079,51,0,0,0,236,0
stat.useItem.minecraft.cooked_mutton,0,623,0,18,0,24,48,0,3222,0,0,0,85,0,18,98,293,0,355,0,5,69,0,0,0,94,1759,0,131,15,3024,12,4,214,0,386,16,0,0,0,60,0
stat.useItem.minecraft.cooked_porkchop,0,6,0,40,0,0,5,0,165,0,0,0,5,0,19,97,354,0,812,0,4,51,0,0,0,123,119,0,652,95,435,17,206,39,0,374,15,0,0,0,208,0
stat.useItem.minecraft.cooked_rabbit,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,38,0,12,0,203,1,3,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.cookie,0,41,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,82,1,0,0,0,4,0,0,0,0,0,0
stat.useItem.minecraft.crafting_table,0,237,0,54,0,37,45,0,189,1,0,0,158,0,89,123,248,0,197,0,62,107,0,0,0,413,331,0,269,39,934,717,105,136,0,268,130,0,0,0,275,3
stat.useItem.minecraft.cyan_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,181,241,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.cyan_shulker_box,0,0,0,0,0,0,0,0,191,0,0,0,54,0,0,48,96,0,0,0,6,0,0,0,0,57,222,0,5,0,321,135,0,10,0,197,0,0,0,0,72,1
stat.useItem.minecraft.dark_oak_boat,0,8,0,0,0,3,0,0,8,0,0,0,7,0,20,2,0,0,18,0,0,0,0,0,0,7,20,0,22,2,75,47,4,2,0,5,10,0,0,0,93,0
stat.useItem.minecraft.dark_oak_door,0,76,0,0,0,0,0,0,3,0,0,0,39,0,77,0,33,0,23,0,0,4,0,0,0,15,2,0,2,0,19,65,0,0,0,1,67,0,0,0,3,0
stat.useItem.minecraft.dark_oak_fence,0,60,0,0,0,0,0,0,12,0,0,0,97,0,59,0,305,0,224,0,0,0,0,0,0,623,304,0,33,0,1949,1785,0,5,0,8,92,0,0,0,2171,14
stat.useItem.minecraft.dark_oak_fence_gate,0,0,0,0,0,0,0,0,1,0,0,0,131,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,154,92,0,146,0,0,5,0,0,0,53,0
stat.useItem.minecraft.dark_oak_stairs,0,212,0,0,0,0,1,0,1088,0,0,0,296,0,12,0,595,0,0,0,0,0,0,0,0,10853,400,0,0,0,1208,684,0,0,0,10,642,0,0,0,1870,0
stat.useItem.minecraft.daylight_detector,0,0,0,10,0,0,0,0,508,0,0,0,70,0,0,0,0,0,70,0,0,17,0,0,0,10,9,0,0,0,150,5,0,141,0,4,0,0,0,0,64,0
stat.useItem.minecraft.deadbush,0,8,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,15,100,0,0,0,0,55,0,0,0,0,0
stat.useItem.minecraft.detector_rail,0,0,0,0,0,230,0,0,1,0,0,0,237,0,0,0,4,0,22,0,12,0,0,0,0,0,9,0,52,4,204,0,0,6,0,104,0,0,0,0,0,0
stat.useItem.minecraft.diamond_axe,0,14232,0,1911,0,4711,2617,0,77170,0,0,0,40691,0,11541,95628,34739,0,26517,0,14610,6656,0,0,0,61755,48985,0,13421,6027,95232,58634,11679,15014,0,30710,13200,0,0,0,39152,0
stat.useItem.minecraft.diamond_block,0,0,0,0,0,0,0,0,19,0,0,0,3,0,33,170,0,0,0,0,0,0,0,0,0,9,2,0,13,0,45,44,0,13,0,4,6,0,0,0,0,1
stat.useItem.minecraft.diamond_hoe,0,0,0,0,0,770,0,0,726,0,0,0,2587,0,0,0,3,0,0,0,0,0,0,0,0,0,3172,0,1562,0,4697,579,913,0,0,0,1514,0,0,0,0,0
stat.useItem.minecraft.diamond_ore,0,0,0,42,0,0,0,0,51,0,0,0,148,0,154,77,19,0,61,0,3,27,0,0,0,14,23,0,69,0,465,622,58,91,0,5,0,0,0,0,47,0
stat.useItem.minecraft.diamond_pickaxe,0,28281,0,44925,0,59195,41063,0,1154502,0,0,0,709710,0,266704,639646,162864,0,316113,0,210534,30377,0,0,0,429275,597915,0,172336,59474,1326088,843811,187014,527099,30,565088,165299,0,0,0,251090,0
stat.useItem.minecraft.diamond_shovel,0,22617,0,11102,0,10391,7288,0,496429,0,0,0,256561,0,56548,362135,128152,0,113065,0,49612,4020,0,0,0,95160,247553,0,74521,20304,645646,434047,17494,219170,0,327067,58332,0,0,0,55912,0
stat.useItem.minecraft.diamond_sword,0,3223,0,4606,0,5420,2343,75,96689,0,0,0,20475,0,19999,21404,7500,0,20117,0,7791,1799,0,0,0,11507,82854,0,8442,4070,64346,23988,27145,62588,0,25991,14199,0,0,0,1852,50
stat.useItem.minecraft.dirt,0,12723,1,1509,0,3100,1080,0,197565,0,0,0,42967,0,19110,27333,44320,0,27190,0,23586,4039,0,0,0,23415,30634,0,28662,1786,190022,125346,10868,44551,0,29823,14184,0,0,0,22279,7
stat.useItem.minecraft.dispenser,0,7,0,0,0,38,8,0,16,0,0,0,397,0,27,19,24,0,248,0,75,9,0,0,0,35,212,0,58,0,319,45,54,155,0,110,5,0,0,0,54,0
stat.useItem.minecraft.double_plant,0,8,0,0,0,0,0,0,20,0,0,0,100,0,82,23,17,0,3,0,14,7,0,0,0,13,27,0,8,5,410,102,0,6,0,84,122,0,0,0,264,0
stat.useItem.minecraft.dragon_egg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,14,0,0,130,0,26,1,0,0,0,0,0
stat.useItem.minecraft.dropper,0,1,0,0,0,35,83,0,21,0,0,0,1414,0,3,82,30,0,484,0,36,0,0,0,0,50,1828,0,168,2,1062,9,1,955,0,111,13,0,0,0,45,0
stat.useItem.minecraft.dye,0,5011,0,272,0,864,516,0,10708,0,0,0,3355,0,3684,22594,6579,0,2911,0,1471,729,0,0,0,1697,5365,0,2992,24,11191,7545,2218,3693,0,7492,2826,0,0,0,4650,0
stat.useItem.minecraft.egg,2,8,0,2,0,1,39,0,62,0,0,0,7,0,1676,7,22,0,1377,0,2984,126,0,0,0,30,17,0,1081,4639,2406,297,16,121,0,15,784,0,0,0,51,0
stat.useItem.minecraft.emerald_block,0,0,0,0,0,0,0,0,3,0,0,0,177,0,0,0,0,0,5,0,209,0,0,0,0,0,164,0,167,9,1155,118,0,0,0,0,0,0,0,0,0,1
stat.useItem.minecraft.emerald_ore,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,51,18,0,0,0,3,0,0,0,0,0
stat.useItem.minecraft.enchanting_table,0,3,0,0,0,0,3,0,0,0,0,0,16,0,4,3,6,0,3,0,4,2,0,0,0,3,10,0,3,1,66,2,1,12,0,2,2,0,0,0,4,0
stat.useItem.minecraft.end_bricks,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,424,0,0,76,0,0,0,0,0,0,14,185,0,30,0,419,2,20,7,0,213,1855,0,0,0,0,0
stat.useItem.minecraft.end_crystal,0,4,0,8,0,2,8,0,12,0,0,0,0,0,2,10,0,0,52,0,0,4,0,0,0,0,0,0,4,0,15,12,0,9,0,4,0,0,0,0,4,0
stat.useItem.minecraft.end_rod,0,0,0,0,0,0,0,0,980,0,0,0,0,0,143,0,0,0,165,0,934,0,0,0,0,84,520,0,8,0,1291,42,0,0,0,134,53,0,0,0,0,0
stat.useItem.minecraft.end_stone,0,0,0,402,0,40,4,0,791,0,0,0,22,0,335,180,0,0,166,0,46,0,0,0,0,53,669,0,21,0,1426,87,1196,196,0,128,249,0,0,0,0,0
stat.useItem.minecraft.ender_chest,0,0,0,122,0,2,18,0,641,0,0,0,338,0,262,46,303,0,227,0,58,1,0,0,0,978,518,0,222,0,2826,83,72,152,0,300,5,0,0,0,124,0
stat.useItem.minecraft.ender_eye,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,52,0,0,14,0,13,0,0,0,0,11,0
stat.useItem.minecraft.ender_pearl,0,0,0,308,0,413,53,0,1423,0,0,0,213,0,160,1636,213,0,4557,0,88,1,0,0,0,748,2217,0,2969,11,2112,3578,39,4451,0,2434,1930,0,0,0,11,17
stat.useItem.minecraft.experience_bottle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.fence,0,0,0,272,0,6,1,0,264,0,0,0,2473,0,646,21,86,0,183,0,864,275,0,0,0,267,194,0,353,303,649,390,207,1161,0,247,174,0,0,0,564,0
stat.useItem.minecraft.fence_gate,0,0,0,2,0,1,0,0,3,0,0,0,0,0,11,1,0,0,35,0,22,31,0,0,0,16,4,0,16,0,182,7,8,13,0,12,10,0,0,0,6,0
stat.useItem.minecraft.fire_charge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.fireworks,0,2,0,8,0,37,1,0,1150,0,0,0,243,0,145,401,133,0,483,0,5,0,0,0,0,88,61,0,61,3,1303,269,158,78,0,162,199,0,0,0,48,0
stat.useItem.minecraft.fish,0,0,0,0,0,2,0,0,11,0,0,0,57,0,0,0,0,0,2,0,14,1,0,0,0,2,3,0,9,0,89,8,62,5340,0,0,1,0,0,0,0,0
stat.useItem.minecraft.fishing_rod,0,270,0,176087,0,96,0,0,60,0,0,0,248243,0,449,13847,15542,0,213,0,13640,25,0,0,0,66480,438340,0,145,252,11823,4015,29,24487,0,14140,65,0,0,0,2116,0
stat.useItem.minecraft.flint_and_steel,0,61,0,13,0,36,4,0,253,0,0,0,167,0,31,126,67,0,1822,0,3,24,0,0,0,149,1360,0,275,67,501,273,39,170,0,490,58,0,0,0,49,4
